año,ubigeo,departamento,provincia,distrito,organizacion_politica,tipo_agrupacion,posicion_cedula,votos,ganador,electores_habiles,votos_blancos,votos_nulos
2006,150408,LORETO,REQUENA,SOPLIN,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,PARTIDO POLITICO,3,67.0,1,223.0,4.0,1.0
2006,150408,LORETO,REQUENA,SOPLIN,ACCION POPULAR,LISTA INDEPENDIENTE,4,33.0,0,223.0,4.0,1.0
2006,150408,LORETO,REQUENA,SOPLIN,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,5,2.0,0,223.0,4.0,1.0
2006,150409,LORETO,REQUENA,TAPICHE,FUERZA LORETANA,PARTIDO POLITICO,1,47.0,0,237.0,7.0,6.0
2006,150409,LORETO,REQUENA,TAPICHE,MOVIMIENTO POLITICO REGIONAL UNIPOL,PARTIDO POLITICO,2,42.0,0,237.0,7.0,6.0
2006,150409,LORETO,REQUENA,TAPICHE,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,PARTIDO POLITICO,3,8.0,0,237.0,7.0,6.0
2006,150409,LORETO,REQUENA,TAPICHE,ACCION POPULAR,LISTA INDEPENDIENTE,4,79.0,1,237.0,7.0,6.0
2006,150409,LORETO,REQUENA,TAPICHE,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,5,27.0,0,237.0,7.0,6.0
2006,150411,LORETO,REQUENA,YAQUERANA,FUERZA LORETANA,PARTIDO POLITICO,1,8.0,0,152.0,8.0,1.0
2006,150411,LORETO,REQUENA,YAQUERANA,MOVIMIENTO INDEPENDIENTE REGIONAL VAMOS LORETO,PARTIDO POLITICO,2,9.0,0,152.0,8.0,1.0
2006,150411,LORETO,REQUENA,YAQUERANA,MOVIMIENTO POLITICO REGIONAL UNIPOL,PARTIDO POLITICO,3,15.0,0,152.0,8.0,1.0
2006,150411,LORETO,REQUENA,YAQUERANA,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,PARTIDO POLITICO,4,1.0,0,152.0,8.0,1.0
2006,150411,LORETO,REQUENA,YAQUERANA,ACCION POPULAR,LISTA INDEPENDIENTE,5,33.0,0,152.0,8.0,1.0
2006,150411,LORETO,REQUENA,YAQUERANA,UNION POR EL PERU,LISTA INDEPENDIENTE,6,42.0,1,152.0,8.0,1.0
2006,150411,LORETO,REQUENA,YAQUERANA,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,7,8.0,0,152.0,8.0,1.0
2006,150411,LORETO,REQUENA,YAQUERANA,PERU POSIBLE,LISTA INDEPENDIENTE,8,1.0,0,152.0,8.0,1.0
2006,150411,LORETO,REQUENA,YAQUERANA,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,9,1.0,0,152.0,8.0,1.0
2006,150411,LORETO,REQUENA,YAQUERANA,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,10,5.0,0,152.0,8.0,1.0
2006,150506,LORETO,UCAYALI,INAHUAYA,FUERZA LORETANA,PARTIDO POLITICO,1,58.0,1,150.0,3.0,2.0
2006,150506,LORETO,UCAYALI,INAHUAYA,MOVIMIENTO POLITICO REGIONAL UNIPOL,PARTIDO POLITICO,2,31.0,0,150.0,3.0,2.0
2006,150506,LORETO,UCAYALI,INAHUAYA,ACCION POPULAR,LISTA INDEPENDIENTE,3,43.0,0,150.0,3.0,2.0
2006,150503,LORETO,UCAYALI,PADRE MARQUEZ,FUERZA LORETANA,PARTIDO POLITICO,1,26.0,0,149.0,6.0,1.0
2006,150503,LORETO,UCAYALI,PADRE MARQUEZ,MOVIMIENTO POLITICO REGIONAL UNIPOL,PARTIDO POLITICO,2,72.0,1,149.0,6.0,1.0
2006,150503,LORETO,UCAYALI,PADRE MARQUEZ,ACCION POPULAR,LISTA INDEPENDIENTE,3,29.0,0,149.0,6.0,1.0
2006,150503,LORETO,UCAYALI,PADRE MARQUEZ,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,4,3.0,0,149.0,6.0,1.0
2006,150504,LORETO,UCAYALI,PAMPA HERMOSA,FUERZA LORETANA,PARTIDO POLITICO,1,52.0,0,212.0,4.0,1.0
2006,150504,LORETO,UCAYALI,PAMPA HERMOSA,MOVIMIENTO POLITICO REGIONAL UNIPOL,PARTIDO POLITICO,2,65.0,1,212.0,4.0,1.0
2006,150504,LORETO,UCAYALI,PAMPA HERMOSA,ACCION POPULAR,LISTA INDEPENDIENTE,3,38.0,0,212.0,4.0,1.0
2006,150504,LORETO,UCAYALI,PAMPA HERMOSA,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,4,5.0,0,212.0,4.0,1.0
2006,150504,LORETO,UCAYALI,PAMPA HERMOSA,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,5,3.0,0,212.0,4.0,1.0
2006,150504,LORETO,UCAYALI,PAMPA HERMOSA,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,6,17.0,0,212.0,4.0,1.0
2006,150505,LORETO,UCAYALI,SARAYACU,FUERZA LORETANA,PARTIDO POLITICO,1,0.0,1,237.0,0.0,237.0
2006,150505,LORETO,UCAYALI,SARAYACU,MOVIMIENTO POLITICO REGIONAL UNIPOL,PARTIDO POLITICO,2,0.0,0,237.0,0.0,237.0
2006,150505,LORETO,UCAYALI,SARAYACU,ACCION POPULAR,LISTA INDEPENDIENTE,3,0.0,0,237.0,0.0,237.0
2006,150505,LORETO,UCAYALI,SARAYACU,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,4,0.0,0,237.0,0.0,237.0
2006,150505,LORETO,UCAYALI,SARAYACU,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,5,0.0,0,237.0,0.0,237.0
2006,150505,LORETO,UCAYALI,SARAYACU,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,6,0.0,0,237.0,0.0,237.0
2006,150502,LORETO,UCAYALI,VARGAS GUERRA,FUERZA LORETANA,PARTIDO POLITICO,1,66.0,1,184.0,5.0,3.0
2006,150502,LORETO,UCAYALI,VARGAS GUERRA,MOVIMIENTO POLITICO REGIONAL UNIPOL,PARTIDO POLITICO,2,15.0,0,184.0,5.0,3.0
2006,150502,LORETO,UCAYALI,VARGAS GUERRA,BIENESTAR E INTEGRACION PARA LA REGION AMAZONICA,PARTIDO POLITICO,3,20.0,0,184.0,5.0,3.0
2006,150502,LORETO,UCAYALI,VARGAS GUERRA,ACCION POPULAR,LISTA INDEPENDIENTE,4,6.0,0,184.0,5.0,3.0
2006,150502,LORETO,UCAYALI,VARGAS GUERRA,FRENTE POPULAR AGRICOLA FIA DEL PERU,LISTA INDEPENDIENTE,5,0.0,0,184.0,5.0,3.0
2006,150502,LORETO,UCAYALI,VARGAS GUERRA,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,6,37.0,0,184.0,5.0,3.0
2006,150502,LORETO,UCAYALI,VARGAS GUERRA,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,7,1.0,0,184.0,5.0,3.0
2006,160202,MADRE DE DIOS,MANU,FITZCARRALD,MOVIMIENTO INDEPENDIENTE OBRAS SIEMPRE OBRAS,PARTIDO POLITICO,1,15.0,0,136.0,14.0,1.0
2006,160202,MADRE DE DIOS,MANU,FITZCARRALD,RENOVACION POR EL DESARROLLO,PARTIDO POLITICO,2,0.0,0,136.0,14.0,1.0
2006,160202,MADRE DE DIOS,MANU,FITZCARRALD,ACCION POPULAR,LISTA INDEPENDIENTE,3,22.0,0,136.0,14.0,1.0
2006,160202,MADRE DE DIOS,MANU,FITZCARRALD,PARTIDO JUSTICIA NACIONAL,LISTA INDEPENDIENTE,4,2.0,0,136.0,14.0,1.0
2006,160202,MADRE DE DIOS,MANU,FITZCARRALD,AGRUPACION INDEPENDIENTE SI CUMPLE,LISTA INDEPENDIENTE,5,23.0,0,136.0,14.0,1.0
2006,160202,MADRE DE DIOS,MANU,FITZCARRALD,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,6,40.0,1,136.0,14.0,1.0
2006,160204,MADRE DE DIOS,MANU,HUEPETUHE,MOVIMIENTO INDEPENDIENTE OBRAS SIEMPRE OBRAS,PARTIDO POLITICO,1,8.0,0,190.0,15.0,6.0
2006,160204,MADRE DE DIOS,MANU,HUEPETUHE,RENOVACION POR EL DESARROLLO,PARTIDO POLITICO,2,5.0,0,190.0,15.0,6.0
2006,160204,MADRE DE DIOS,MANU,HUEPETUHE,ACCION POPULAR,LISTA INDEPENDIENTE,3,26.0,0,190.0,15.0,6.0
2006,160204,MADRE DE DIOS,MANU,HUEPETUHE,UNION POR EL PERU,LISTA INDEPENDIENTE,4,30.0,0,190.0,15.0,6.0
2006,160204,MADRE DE DIOS,MANU,HUEPETUHE,AGRUPACION INDEPENDIENTE SI CUMPLE,LISTA INDEPENDIENTE,5,21.0,0,190.0,15.0,6.0
2006,160204,MADRE DE DIOS,MANU,HUEPETUHE,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,6,42.0,1,190.0,15.0,6.0
2006,160204,MADRE DE DIOS,MANU,HUEPETUHE,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,7,8.0,0,190.0,15.0,6.0
2006,160203,MADRE DE DIOS,MANU,MADRE DE DIOS,RENOVACION POR EL DESARROLLO,PARTIDO POLITICO,1,8.0,0,229.0,25.0,5.0
2006,160203,MADRE DE DIOS,MANU,MADRE DE DIOS,ACCION POPULAR,LISTA INDEPENDIENTE,2,20.0,0,229.0,25.0,5.0
2006,160203,MADRE DE DIOS,MANU,MADRE DE DIOS,UNION POR EL PERU,LISTA INDEPENDIENTE,3,26.0,0,229.0,25.0,5.0
2006,160203,MADRE DE DIOS,MANU,MADRE DE DIOS,PARTIDO JUSTICIA NACIONAL,LISTA INDEPENDIENTE,4,8.0,0,229.0,25.0,5.0
2006,160203,MADRE DE DIOS,MANU,MADRE DE DIOS,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,5,14.0,0,229.0,25.0,5.0
2006,160203,MADRE DE DIOS,MANU,MADRE DE DIOS,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,6,33.0,1,229.0,25.0,5.0
2006,160203,MADRE DE DIOS,MANU,MADRE DE DIOS,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,7,7.0,0,229.0,25.0,5.0
2006,160302,MADRE DE DIOS,TAHUAMANU,IBERIA,MOVIMIENTO INDEPENDIENTE OBRAS SIEMPRE OBRAS,PARTIDO POLITICO,1,41.0,0,233.0,30.0,4.0
2006,160302,MADRE DE DIOS,TAHUAMANU,IBERIA,FRENTE POPULAR AGRICOLA FIA DEL PERU,LISTA INDEPENDIENTE,2,17.0,0,233.0,30.0,4.0
2006,160302,MADRE DE DIOS,TAHUAMANU,IBERIA,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,3,52.0,1,233.0,30.0,4.0
2006,160302,MADRE DE DIOS,TAHUAMANU,IBERIA,PERU POSIBLE,LISTA INDEPENDIENTE,4,18.0,0,233.0,30.0,4.0
2006,160302,MADRE DE DIOS,TAHUAMANU,IBERIA,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,5,46.0,0,233.0,30.0,4.0
2006,160303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,MOVIMIENTO INDEPENDIENTE OBRAS SIEMPRE OBRAS,PARTIDO POLITICO,1,38.0,1,146.0,6.0,1.0
2006,160303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,UNIDOS POR MADRE DE DIOS,PARTIDO POLITICO,2,25.0,0,146.0,6.0,1.0
2006,160303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,3,19.0,0,146.0,6.0,1.0
2006,160303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,PERU POSIBLE,LISTA INDEPENDIENTE,4,28.0,0,146.0,6.0,1.0
2006,160303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,5,8.0,0,146.0,6.0,1.0
2006,160303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,6,6.0,0,146.0,6.0,1.0
2006,160102,MADRE DE DIOS,TAMBOPATA,INAMBARI,PATRIA AMAZONICA 2006,PARTIDO POLITICO,1,3.0,0,216.0,38.0,7.0
2006,160102,MADRE DE DIOS,TAMBOPATA,INAMBARI,MOVIMIENTO INDEPENDIENTE OBRAS SIEMPRE OBRAS,PARTIDO POLITICO,2,35.0,0,216.0,38.0,7.0
2006,160102,MADRE DE DIOS,TAMBOPATA,INAMBARI,RENOVACION POR EL DESARROLLO,PARTIDO POLITICO,3,4.0,0,216.0,38.0,7.0
2006,160102,MADRE DE DIOS,TAMBOPATA,INAMBARI,UNION POR EL PERU,LISTA INDEPENDIENTE,4,12.0,0,216.0,38.0,7.0
2006,160102,MADRE DE DIOS,TAMBOPATA,INAMBARI,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,5,29.0,0,216.0,38.0,7.0
2006,160102,MADRE DE DIOS,TAMBOPATA,INAMBARI,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,LISTA INDEPENDIENTE,6,1.0,0,216.0,38.0,7.0
2006,160102,MADRE DE DIOS,TAMBOPATA,INAMBARI,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,7,49.0,1,216.0,38.0,7.0
2006,160102,MADRE DE DIOS,TAMBOPATA,INAMBARI,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,8,4.0,0,216.0,38.0,7.0
2006,160104,MADRE DE DIOS,TAMBOPATA,LABERINTO,PATRIA AMAZONICA 2006,PARTIDO POLITICO,1,25.0,0,242.0,24.0,8.0
2006,160104,MADRE DE DIOS,TAMBOPATA,LABERINTO,MOVIMIENTO INDEPENDIENTE OBRAS SIEMPRE OBRAS,PARTIDO POLITICO,2,22.0,0,242.0,24.0,8.0
2006,160104,MADRE DE DIOS,TAMBOPATA,LABERINTO,UNIDOS POR MADRE DE DIOS,PARTIDO POLITICO,3,4.0,0,242.0,24.0,8.0
2006,160104,MADRE DE DIOS,TAMBOPATA,LABERINTO,DIGNIDAD E INTEGRACION,PROVINCIAL,4,9.0,0,242.0,24.0,8.0
2006,160104,MADRE DE DIOS,TAMBOPATA,LABERINTO,ACCION POPULAR,LISTA INDEPENDIENTE,5,5.0,0,242.0,24.0,8.0
2006,160104,MADRE DE DIOS,TAMBOPATA,LABERINTO,UNION POR EL PERU,LISTA INDEPENDIENTE,6,13.0,0,242.0,24.0,8.0
2006,160104,MADRE DE DIOS,TAMBOPATA,LABERINTO,PARTIDO JUSTICIA NACIONAL,LISTA INDEPENDIENTE,7,47.0,1,242.0,24.0,8.0
2006,160104,MADRE DE DIOS,TAMBOPATA,LABERINTO,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,8,35.0,0,242.0,24.0,8.0
2006,160104,MADRE DE DIOS,TAMBOPATA,LABERINTO,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,9,17.0,0,242.0,24.0,8.0
2006,160104,MADRE DE DIOS,TAMBOPATA,LABERINTO,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,10,8.0,0,242.0,24.0,8.0
2006,160103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,PATRIA AMAZONICA 2006,PARTIDO POLITICO,1,48.0,1,218.0,43.0,9.0
2006,160103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,MOVIMIENTO INDEPENDIENTE OBRAS SIEMPRE OBRAS,PARTIDO POLITICO,2,32.0,0,218.0,43.0,9.0
2006,160103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,DIGNIDAD E INTEGRACION,PROVINCIAL,3,1.0,0,218.0,43.0,9.0
2006,160103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,ACCION POPULAR,LISTA INDEPENDIENTE,4,14.0,0,218.0,43.0,9.0
2006,160103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,UNION POR EL PERU,LISTA INDEPENDIENTE,5,12.0,0,218.0,43.0,9.0
2006,160103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,PARTIDO JUSTICIA NACIONAL,LISTA INDEPENDIENTE,6,11.0,0,218.0,43.0,9.0
2006,160103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,7,2.0,0,218.0,43.0,9.0
2006,160103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,LISTA INDEPENDIENTE,8,1.0,0,218.0,43.0,9.0
2006,160103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,9,27.0,0,218.0,43.0,9.0
2006,160103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,10,1.0,0,218.0,43.0,9.0
2006,170203,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,SOMOS INDEPENDIENTES,PARTIDO POLITICO,1,6.0,0,151.0,21.0,3.0
2006,170203,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,MOVIMIENTO INDEPENDIENTE NUESTRO ILO-MOQUEGUA,PARTIDO POLITICO,2,17.0,0,151.0,21.0,3.0
2006,170203,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,MOVIMIENTO LISTA DE INTEGRACION PARA EL DESARROLLO REGIONAL,PARTIDO POLITICO,3,10.0,0,151.0,21.0,3.0
2006,170203,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,PARTIDO DEMOCRATICO SOMOS PERU,LISTA INDEPENDIENTE,4,29.0,0,151.0,21.0,3.0
2006,170203,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,FUERZA DEMOCRATICA,LISTA INDEPENDIENTE,5,12.0,0,151.0,21.0,3.0
2006,170203,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,6,47.0,1,151.0,21.0,3.0
2006,170202,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,SOMOS INDEPENDIENTES,PARTIDO POLITICO,1,56.0,1,226.0,27.0,6.0
2006,170202,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,MOVIMIENTO INDEPENDIENTE NUESTRO ILO-MOQUEGUA,PARTIDO POLITICO,2,8.0,0,226.0,27.0,6.0
2006,170202,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,ACCION POPULAR,LISTA INDEPENDIENTE,3,7.0,0,226.0,27.0,6.0
2006,170202,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,UNION POR EL PERU,LISTA INDEPENDIENTE,4,3.0,0,226.0,27.0,6.0
2006,170202,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,PARTIDO DEMOCRATICO SOMOS PERU,LISTA INDEPENDIENTE,5,26.0,0,226.0,27.0,6.0
2006,170202,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,FUERZA DEMOCRATICA,LISTA INDEPENDIENTE,6,3.0,0,226.0,27.0,6.0
2006,170202,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,7,36.0,0,226.0,27.0,6.0
2006,170202,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,PERU POSIBLE,LISTA INDEPENDIENTE,8,31.0,0,226.0,27.0,6.0
2006,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÃA,SOMOS INDEPENDIENTES,PARTIDO POLITICO,1,22.0,0,221.0,15.0,7.0
2006,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÃA,COMPROMISO Y DESARROLLO,PARTIDO POLITICO,2,5.0,0,221.0,15.0,7.0
2006,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÃA,LAS PERSONAS PRIMERO,PARTIDO POLITICO,3,32.0,1,221.0,15.0,7.0
2006,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÃA,MOVIMIENTO INDEPENDIENTE NUESTRO ILO-MOQUEGUA,PARTIDO POLITICO,4,6.0,0,221.0,15.0,7.0
2006,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÃA,MOVIMIENTO LISTA DE INTEGRACION PARA EL DESARROLLO REGIONAL,PARTIDO POLITICO,5,19.0,0,221.0,15.0,7.0
2006,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÃA,ACCION POPULAR,LISTA INDEPENDIENTE,6,4.0,0,221.0,15.0,7.0
2006,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÃA,UNION POR EL PERU,LISTA INDEPENDIENTE,7,15.0,0,221.0,15.0,7.0
2006,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÃA,PARTIDO DEMOCRATICO SOMOS PERU,LISTA INDEPENDIENTE,8,22.0,0,221.0,15.0,7.0
2006,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÃA,FUERZA DEMOCRATICA,LISTA INDEPENDIENTE,9,27.0,0,221.0,15.0,7.0
2006,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÃA,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,10,9.0,0,221.0,15.0,7.0
2006,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÃA,PERU POSIBLE,LISTA INDEPENDIENTE,11,10.0,0,221.0,15.0,7.0
2006,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÃA,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,12,11.0,0,221.0,15.0,7.0
2006,170205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,SOMOS INDEPENDIENTES,PARTIDO POLITICO,1,14.0,0,250.0,22.0,5.0
2006,170205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,MOVIMIENTO INDEPENDIENTE NUESTRO ILO-MOQUEGUA,PARTIDO POLITICO,2,11.0,0,250.0,22.0,5.0
2006,170205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,MOVIMIENTO LISTA DE INTEGRACION PARA EL DESARROLLO REGIONAL,PARTIDO POLITICO,3,5.0,0,250.0,22.0,5.0
2006,170205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,ALTERNATIVA Y DESARROLLO LA CAPILLA,DISTRITAL,4,5.0,0,250.0,22.0,5.0
2006,170205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,ACCION POPULAR,LISTA INDEPENDIENTE,5,28.0,0,250.0,22.0,5.0
2006,170205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,PARTIDO DEMOCRATICO SOMOS PERU,LISTA INDEPENDIENTE,6,78.0,1,250.0,22.0,5.0
2006,170205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,FUERZA DEMOCRATICA,LISTA INDEPENDIENTE,7,26.0,0,250.0,22.0,5.0
2006,170205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,8,27.0,0,250.0,22.0,5.0
2006,170205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,9,10.0,0,250.0,22.0,5.0
2006,170206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,SOMOS INDEPENDIENTES,PARTIDO POLITICO,1,12.0,0,127.0,10.0,7.0
2006,170206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,MOVIMIENTO INDEPENDIENTE NUESTRO ILO-MOQUEGUA,PARTIDO POLITICO,2,4.0,0,127.0,10.0,7.0
2006,170206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,ACCION POPULAR,LISTA INDEPENDIENTE,3,1.0,0,127.0,10.0,7.0
2006,170206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,UNION POR EL PERU,LISTA INDEPENDIENTE,4,18.0,0,127.0,10.0,7.0
2006,170206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,PARTIDO DEMOCRATICO SOMOS PERU,LISTA INDEPENDIENTE,5,26.0,1,127.0,10.0,7.0
2006,170206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,FUERZA DEMOCRATICA,LISTA INDEPENDIENTE,6,26.0,0,127.0,10.0,7.0
2006,170206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,7,11.0,0,127.0,10.0,7.0
2006,170206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,8,8.0,0,127.0,10.0,7.0
2006,170207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,MOVIMIENTO INDEPENDIENTE NUESTRO ILO-MOQUEGUA,PARTIDO POLITICO,1,3.0,0,213.0,25.0,11.0
2006,170207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,ACCION POPULAR,LISTA INDEPENDIENTE,2,4.0,0,213.0,25.0,11.0
2006,170207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,PARTIDO DEMOCRATICO SOMOS PERU,LISTA INDEPENDIENTE,3,57.0,0,213.0,25.0,11.0
2006,170207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,4,99.0,1,213.0,25.0,11.0
2006,170208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,SOMOS INDEPENDIENTES,PARTIDO POLITICO,1,16.0,0,242.0,24.0,9.0
2006,170208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,MOVIMIENTO REGIONAL DEMOCRACIA Y SOLIDARIDAD,PARTIDO POLITICO,2,54.0,1,242.0,24.0,9.0
2006,170208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,MOVIMIENTO INDEPENDIENTE NUESTRO ILO-MOQUEGUA,PARTIDO POLITICO,3,5.0,0,242.0,24.0,9.0
2006,170208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,MOVIMIENTO LISTA DE INTEGRACION PARA EL DESARROLLO REGIONAL,PARTIDO POLITICO,4,7.0,0,242.0,24.0,9.0
2006,170208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,ACCION POPULAR,LISTA INDEPENDIENTE,5,41.0,0,242.0,24.0,9.0
2006,170208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,UNION POR EL PERU,LISTA INDEPENDIENTE,6,4.0,0,242.0,24.0,9.0
2006,170208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,PARTIDO DEMOCRATICO SOMOS PERU,LISTA INDEPENDIENTE,7,10.0,0,242.0,24.0,9.0
2006,170208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,FUERZA DEMOCRATICA,LISTA INDEPENDIENTE,8,15.0,0,242.0,24.0,9.0
2006,170208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,PARTIDO RENACIMIENTO ANDINO,LISTA INDEPENDIENTE,9,2.0,0,242.0,24.0,9.0
