ubigeo,region,provincia,distrito,organizacion_politica,total_votos,sexo,origen_apellido
140622,LIMA,HUAROCHIRI,SAN MATEO DE OTAO,PERU POSIBLE,109,M,CASTELLANO
140622,LIMA,HUAROCHIRI,SAN MATEO DE OTAO,SIEMPRE UNIDOS,272,M,CASTELLANO
140622,LIMA,HUAROCHIRI,SAN MATEO DE OTAO,UNION POR EL PERU,134,M,CASTELLANO
140623,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,PARTIDO RENACIMIENTO ANDINO,21,M,QUECHUA
140623,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,SIEMPRE UNIDOS,57,M,QUECHUA
140623,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,UNION POR EL PERU,55,M,QUECHUA
140624,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,ACCION POPULAR,388,M,CASTELLANO
140624,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,CONFIANZA PERU,179,M,CASTELLANO
140624,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,PARTIDO APRISTA PERUANO,360,M,CASTELLANO
140624,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,PARTIDO DEMOCRATICO SOMOS PERU,72,M,CASTELLANO
140624,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,PARTIDO NACIONALISTA PERUANO,13,M,CASTELLANO
140624,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,PERU POSIBLE,59,M,CASTELLANO
140624,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,SIEMPRE UNIDOS,131,M,CASTELLANO
140624,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,UNION POR EL PERU,110,M,CASTELLANO
140625,LIMA,HUAROCHIRI,SANTA EULALIA,MOVIMIENTO NUEVA IZQUIERDA,1667,M,CASTELLANO
140625,LIMA,HUAROCHIRI,SANTA EULALIA,PARTIDO APRISTA PERUANO,969,M,CASTELLANO
140625,LIMA,HUAROCHIRI,SANTA EULALIA,PARTIDO DEMOCRATICO SOMOS PERU,281,M,CASTELLANO
140625,LIMA,HUAROCHIRI,SANTA EULALIA,PARTIDO NACIONALISTA PERUANO,134,M,CASTELLANO
140625,LIMA,HUAROCHIRI,SANTA EULALIA,SIEMPRE UNIDOS,1346,M,CASTELLANO
140625,LIMA,HUAROCHIRI,SANTA EULALIA,UNION POR EL PERU,215,M,CASTELLANO
140626,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,ACCION POPULAR,61,M,CASTELLANO
140626,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,PARTIDO APRISTA PERUANO,101,M,CASTELLANO
140626,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,PARTIDO DEMOCRATICO SOMOS PERU,64,M,CASTELLANO
140626,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,SIEMPRE UNIDOS,76,M,CASTELLANO
140626,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,UNION POR EL PERU,7,M,CASTELLANO
140627,LIMA,HUAROCHIRI,SANTIAGO DE TUNA,SANTIAGO DE TUNA UNIDO AL PROGRESO ,188,M,CASTELLANO
140627,LIMA,HUAROCHIRI,SANTIAGO DE TUNA,TPS-TRABAJEMOS POR SANTIAGO DE TUNA,331,M,CASTELLANO
140628,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,PARTIDO APRISTA PERUANO,352,M,CASTELLANO
140628,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,PARTIDO DEMOCRATICO SOMOS PERU,242,M,CASTELLANO
140628,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,PARTIDO NACIONALISTA PERUANO,521,M,CASTELLANO
140629,LIMA,HUAROCHIRI,SURCO,ACCION POPULAR,215,M,CASTELLANO
140629,LIMA,HUAROCHIRI,SURCO,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,42,M,CASTELLANO
140629,LIMA,HUAROCHIRI,SURCO,PARTIDO APRISTA PERUANO,231,M,CASTELLANO
140629,LIMA,HUAROCHIRI,SURCO,PARTIDO DEMOCRATICO SOMOS PERU,253,M,CASTELLANO
140629,LIMA,HUAROCHIRI,SURCO,PERU POSIBLE,46,M,CASTELLANO
140629,LIMA,HUAROCHIRI,SURCO,SIEMPRE UNIDOS,257,M,CASTELLANO
140629,LIMA,HUAROCHIRI,SURCO,UNION POR EL PERU,87,M,CASTELLANO
140630,LIMA,HUAROCHIRI,HUACHUPAMPA,ACCION POPULAR,204,M,CASTELLANO
140630,LIMA,HUAROCHIRI,HUACHUPAMPA,PARTIDO APRISTA PERUANO,131,M,CASTELLANO
140630,LIMA,HUAROCHIRI,HUACHUPAMPA,SIEMPRE UNIDOS,29,M,CASTELLANO
140631,LIMA,HUAROCHIRI,LARAOS,PARTIDO NACIONALISTA PERUANO,18,M,CASTELLANO
140631,LIMA,HUAROCHIRI,LARAOS,PERU POSIBLE,76,M,CASTELLANO
140631,LIMA,HUAROCHIRI,LARAOS,UNION POR EL PERU,78,M,CASTELLANO
140632,LIMA,HUAROCHIRI,SAN JUAN DE IRIS,PARTIDO APRISTA PERUANO,107,M,CASTELLANO
140632,LIMA,HUAROCHIRI,SAN JUAN DE IRIS,PARTIDO DEMOCRATICO SOMOS PERU,99,M,CASTELLANO
140632,LIMA,HUAROCHIRI,SAN JUAN DE IRIS,PARTIDO NACIONALISTA PERUANO,105,M,CASTELLANO
140632,LIMA,HUAROCHIRI,SAN JUAN DE IRIS,SIEMPRE UNIDOS,33,M,CASTELLANO
140702,LIMA,YAUYOS,ALIS,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,82,M,CASTELLANO
140702,LIMA,YAUYOS,ALIS,CONFIANZA PERU,62,M,CASTELLANO
140702,LIMA,YAUYOS,ALIS,PERU POSIBLE,80,M,CASTELLANO
140703,LIMA,YAUYOS,AYAUCA,CONFIANZA PERU,112,F,CASTELLANO
140703,LIMA,YAUYOS,AYAUCA,PARTIDO APRISTA PERUANO,162,F,CASTELLANO
140703,LIMA,YAUYOS,AYAUCA,PARTIDO DEMOCRATICO SOMOS PERU,148,F,CASTELLANO
140703,LIMA,YAUYOS,AYAUCA,PERU POSIBLE,25,F,CASTELLANO
140703,LIMA,YAUYOS,AYAUCA,UNION POR EL PERU,40,F,CASTELLANO
140704,LIMA,YAUYOS,AYAVIRI,CONFIANZA PERU,114,M,CASTELLANO
140704,LIMA,YAUYOS,AYAVIRI,PARTIDO APRISTA PERUANO,69,M,CASTELLANO
140704,LIMA,YAUYOS,AYAVIRI,PARTIDO DEMOCRATICO SOMOS PERU,126,M,CASTELLANO
140705,LIMA,YAUYOS,AZANGARO,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,107,M,CASTELLANO
140705,LIMA,YAUYOS,AZANGARO,CONFIANZA PERU,98,M,CASTELLANO
140705,LIMA,YAUYOS,AZANGARO,PARTIDO DEMOCRATICO SOMOS PERU,151,M,CASTELLANO
140706,LIMA,YAUYOS,CACRA,AGRUPACION INDEPENDIENTE SI CUMPLE,36,M,CASTELLANO
140706,LIMA,YAUYOS,CACRA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,79,M,CASTELLANO
140706,LIMA,YAUYOS,CACRA,CONFIANZA PERU,51,M,CASTELLANO
140706,LIMA,YAUYOS,CACRA,PARTIDO APRISTA PERUANO,113,M,CASTELLANO
140706,LIMA,YAUYOS,CACRA,PERU POSIBLE,84,M,CASTELLANO
140706,LIMA,YAUYOS,CACRA,UNION POR EL PERU,18,M,CASTELLANO
140707,LIMA,YAUYOS,CARANIA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,20,M,CASTELLANO
140707,LIMA,YAUYOS,CARANIA,CONFIANZA PERU,35,M,CASTELLANO
140707,LIMA,YAUYOS,CARANIA,PARTIDO DEMOCRATICO SOMOS PERU,61,M,CASTELLANO
140708,LIMA,YAUYOS,COCHAS,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,55,M,CASTELLANO
140708,LIMA,YAUYOS,COCHAS,CONFIANZA PERU,11,M,CASTELLANO
140708,LIMA,YAUYOS,COCHAS,PARTIDO APRISTA PERUANO,47,M,CASTELLANO
140708,LIMA,YAUYOS,COCHAS,PERU POSIBLE,16,M,CASTELLANO
140709,LIMA,YAUYOS,COLONIA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,165,M,CASTELLANO
140709,LIMA,YAUYOS,COLONIA,PARTIDO DEMOCRATICO SOMOS PERU,156,M,CASTELLANO
140709,LIMA,YAUYOS,COLONIA,PARTIDO NACIONALISTA PERUANO,64,M,CASTELLANO
140709,LIMA,YAUYOS,COLONIA,PERU POSIBLE,42,M,CASTELLANO
140709,LIMA,YAUYOS,COLONIA,UNION POR EL PERU,68,M,CASTELLANO
140710,LIMA,YAUYOS,CHOCOS,ACCION POPULAR,208,M,CASTELLANO
140710,LIMA,YAUYOS,CHOCOS,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,180,M,CASTELLANO
140710,LIMA,YAUYOS,CHOCOS,CONFIANZA PERU,194,M,CASTELLANO
140710,LIMA,YAUYOS,CHOCOS,PARTIDO APRISTA PERUANO,8,M,CASTELLANO
140710,LIMA,YAUYOS,CHOCOS,PARTIDO DEMOCRATICO SOMOS PERU,25,M,CASTELLANO
140710,LIMA,YAUYOS,CHOCOS,PARTIDO SOCIALISTA,199,M,CASTELLANO
140711,LIMA,YAUYOS,HUAMPARA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,2,M,AYMARA
140711,LIMA,YAUYOS,HUAMPARA,PARTIDO APRISTA PERUANO,11,M,AYMARA
140711,LIMA,YAUYOS,HUAMPARA,PARTIDO DEMOCRATICO SOMOS PERU,63,M,AYMARA
140711,LIMA,YAUYOS,HUAMPARA,PARTIDO NACIONALISTA PERUANO,28,M,AYMARA
140711,LIMA,YAUYOS,HUAMPARA,PERU POSIBLE,56,M,AYMARA
140711,LIMA,YAUYOS,HUAMPARA,UNION POR EL PERU,15,M,AYMARA
140712,LIMA,YAUYOS,HUANCAYA,AGRUPACION INDEPENDIENTE SI CUMPLE,82,M,CASTELLANO
140712,LIMA,YAUYOS,HUANCAYA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,106,M,CASTELLANO
140712,LIMA,YAUYOS,HUANCAYA,CONFIANZA PERU,9,M,CASTELLANO
140712,LIMA,YAUYOS,HUANCAYA,PERU POSIBLE,38,M,CASTELLANO
140713,LIMA,YAUYOS,HUANGASCAR,AGRUPACION INDEPENDIENTE SI CUMPLE,76,M,CASTELLANO
140713,LIMA,YAUYOS,HUANGASCAR,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,57,M,CASTELLANO
140713,LIMA,YAUYOS,HUANGASCAR,CONFIANZA PERU,33,M,CASTELLANO
140713,LIMA,YAUYOS,HUANGASCAR,PARTIDO APRISTA PERUANO,46,M,CASTELLANO
140713,LIMA,YAUYOS,HUANGASCAR,PARTIDO DEMOCRATICO SOMOS PERU,212,M,CASTELLANO
140713,LIMA,YAUYOS,HUANGASCAR,UNION POR EL PERU,98,M,CASTELLANO
140714,LIMA,YAUYOS,HUANTAN,ACCION POPULAR,38,M,CASTELLANO
140714,LIMA,YAUYOS,HUANTAN,AGRUPACION INDEPENDIENTE SI CUMPLE,28,M,CASTELLANO
140714,LIMA,YAUYOS,HUANTAN,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,88,M,CASTELLANO
140714,LIMA,YAUYOS,HUANTAN,CONFIANZA PERU,58,M,CASTELLANO
140714,LIMA,YAUYOS,HUANTAN,FRENTE POPULAR AGRICOLA FIA DEL PERU,51,M,CASTELLANO
140714,LIMA,YAUYOS,HUANTAN,PARTIDO APRISTA PERUANO,16,M,CASTELLANO
140714,LIMA,YAUYOS,HUANTAN,PERU POSIBLE,113,M,CASTELLANO
140714,LIMA,YAUYOS,HUANTAN,UNION POR EL PERU,14,M,CASTELLANO
140715,LIMA,YAUYOS,HUAÃEC,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,47,M,CASTELLANO
140715,LIMA,YAUYOS,HUAÃEC,CONFIANZA PERU,91,M,CASTELLANO
140715,LIMA,YAUYOS,HUAÃEC,PARTIDO APRISTA PERUANO,56,M,CASTELLANO
140715,LIMA,YAUYOS,HUAÃEC,UNION POR EL PERU,113,M,CASTELLANO
140716,LIMA,YAUYOS,LARAOS,AGRUPACION INDEPENDIENTE SI CUMPLE,37,M,CASTELLANO
140716,LIMA,YAUYOS,LARAOS,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,107,M,CASTELLANO
140716,LIMA,YAUYOS,LARAOS,CONFIANZA PERU,22,M,CASTELLANO
140716,LIMA,YAUYOS,LARAOS,PARTIDO APRISTA PERUANO,88,M,CASTELLANO
140716,LIMA,YAUYOS,LARAOS,PARTIDO DEMOCRATICO SOMOS PERU,113,M,CASTELLANO
140717,LIMA,YAUYOS,LINCHA,ACCION POPULAR,38,M,CASTELLANO
140717,LIMA,YAUYOS,LINCHA,AGRUPACION INDEPENDIENTE SI CUMPLE,25,M,CASTELLANO
140717,LIMA,YAUYOS,LINCHA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,32,M,CASTELLANO
140717,LIMA,YAUYOS,LINCHA,CONFIANZA PERU,49,M,CASTELLANO
140717,LIMA,YAUYOS,LINCHA,PARTIDO APRISTA PERUANO,68,M,CASTELLANO
140717,LIMA,YAUYOS,LINCHA,PARTIDO NACIONALISTA PERUANO,16,M,CASTELLANO
140717,LIMA,YAUYOS,LINCHA,PERU POSIBLE,61,M,CASTELLANO
140717,LIMA,YAUYOS,LINCHA,UNION POR EL PERU,16,M,CASTELLANO
140718,LIMA,YAUYOS,MIRAFLORES,AGRUPACION INDEPENDIENTE SI CUMPLE,35,M,CASTELLANO
140718,LIMA,YAUYOS,MIRAFLORES,CONFIANZA PERU,41,M,CASTELLANO
140718,LIMA,YAUYOS,MIRAFLORES,PARTIDO APRISTA PERUANO,54,M,CASTELLANO
140719,LIMA,YAUYOS,OMAS,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,44,M,AYMARA
140719,LIMA,YAUYOS,OMAS,CONFIANZA PERU,33,M,AYMARA
140719,LIMA,YAUYOS,OMAS,PARTIDO APRISTA PERUANO,35,M,AYMARA
140719,LIMA,YAUYOS,OMAS,PARTIDO DEMOCRATICO SOMOS PERU,101,M,AYMARA
140719,LIMA,YAUYOS,OMAS,PERU POSIBLE,55,M,AYMARA
140719,LIMA,YAUYOS,OMAS,UNION POR EL PERU,153,M,AYMARA
140720,LIMA,YAUYOS,QUINCHES,AGRUPACION INDEPENDIENTE SI CUMPLE,15,M,QUECHUA
140720,LIMA,YAUYOS,QUINCHES,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,138,M,QUECHUA
140720,LIMA,YAUYOS,QUINCHES,PARTIDO APRISTA PERUANO,57,M,QUECHUA
140720,LIMA,YAUYOS,QUINCHES,PARTIDO DEMOCRATICO SOMOS PERU,122,M,QUECHUA
140720,LIMA,YAUYOS,QUINCHES,UNION POR EL PERU,117,M,QUECHUA
140721,LIMA,YAUYOS,QUINOCAY,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,157,M,CASTELLANO
140721,LIMA,YAUYOS,QUINOCAY,PARTIDO APRISTA PERUANO,137,M,CASTELLANO
140721,LIMA,YAUYOS,QUINOCAY,UNION POR EL PERU,78,M,CASTELLANO
140722,LIMA,YAUYOS,SAN JOAQUIN,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,66,M,CASTELLANO
140722,LIMA,YAUYOS,SAN JOAQUIN,PARTIDO APRISTA PERUANO,79,M,CASTELLANO
140723,LIMA,YAUYOS,SAN PEDRO DE PILAS,ALIANZA ELECTORAL UNIDAD NACIONAL,46,M,QUECHUA
140723,LIMA,YAUYOS,SAN PEDRO DE PILAS,PARTIDO APRISTA PERUANO,29,M,QUECHUA
140723,LIMA,YAUYOS,SAN PEDRO DE PILAS,PERU POSIBLE,58,M,QUECHUA
140723,LIMA,YAUYOS,SAN PEDRO DE PILAS,UNION POR EL PERU,67,M,QUECHUA
140724,LIMA,YAUYOS,TANTA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,79,F,CASTELLANO
140724,LIMA,YAUYOS,TANTA,CONFIANZA PERU,61,F,CASTELLANO
140724,LIMA,YAUYOS,TANTA,PARTIDO APRISTA PERUANO,46,F,CASTELLANO
140724,LIMA,YAUYOS,TANTA,PERU POSIBLE,25,F,CASTELLANO
140725,LIMA,YAUYOS,TAURIPAMPA,AGRUPACION INDEPENDIENTE SI CUMPLE,95,M,CASTELLANO
140725,LIMA,YAUYOS,TAURIPAMPA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,76,M,CASTELLANO
140725,LIMA,YAUYOS,TAURIPAMPA,PARTIDO DEMOCRATICO SOMOS PERU,167,M,CASTELLANO
140725,LIMA,YAUYOS,TAURIPAMPA,PERU POSIBLE,77,M,CASTELLANO
140725,LIMA,YAUYOS,TAURIPAMPA,UNION POR EL PERU,33,M,CASTELLANO
140726,LIMA,YAUYOS,TUPE,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,86,M,CASTELLANO
140726,LIMA,YAUYOS,TUPE,INDEPENDIENTE UNION TUPINA,145,M,CASTELLANO
140726,LIMA,YAUYOS,TUPE,PARTIDO APRISTA PERUANO,7,M,CASTELLANO
140726,LIMA,YAUYOS,TUPE,PARTIDO NACIONALISTA PERUANO,58,M,CASTELLANO
140726,LIMA,YAUYOS,TUPE,UNION POR EL PERU,10,M,CASTELLANO
140727,LIMA,YAUYOS,TOMAS,AGRUPACION INDEPENDIENTE SI CUMPLE,97,M,CASTELLANO
140727,LIMA,YAUYOS,TOMAS,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,138,M,CASTELLANO
140727,LIMA,YAUYOS,TOMAS,PARTIDO APRISTA PERUANO,104,M,CASTELLANO
140728,LIMA,YAUYOS,VIÃAC,ACCION POPULAR,36,M,CASTELLANO
140728,LIMA,YAUYOS,VIÃAC,AGRUPACION INDEPENDIENTE SI CUMPLE,63,M,CASTELLANO
140728,LIMA,YAUYOS,VIÃAC,ALIANZA ELECTORAL UNIDAD NACIONAL,114,M,CASTELLANO
140728,LIMA,YAUYOS,VIÃAC,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,18,M,CASTELLANO
140728,LIMA,YAUYOS,VIÃAC,CONFIANZA PERU,149,M,CASTELLANO
140728,LIMA,YAUYOS,VIÃAC,PARTIDO APRISTA PERUANO,102,M,CASTELLANO
140728,LIMA,YAUYOS,VIÃAC,PARTIDO DEMOCRATICO SOMOS PERU,79,M,CASTELLANO
140728,LIMA,YAUYOS,VIÃAC,PARTIDO SOCIALISTA,143,M,CASTELLANO
140728,LIMA,YAUYOS,VIÃAC,UNION POR EL PERU,95,M,CASTELLANO
140729,LIMA,YAUYOS,VITIS,AGRUPACION INDEPENDIENTE SI CUMPLE,43,M,CASTELLANO
140729,LIMA,YAUYOS,VITIS,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,97,M,CASTELLANO
140729,LIMA,YAUYOS,VITIS,PARTIDO APRISTA PERUANO,17,M,CASTELLANO
140730,LIMA,YAUYOS,HONGOS,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,79,M,QUECHUA
140730,LIMA,YAUYOS,HONGOS,HONGOS XXI,63,M,QUECHUA
140730,LIMA,YAUYOS,HONGOS,PARTIDO APRISTA PERUANO,43,M,QUECHUA
140730,LIMA,YAUYOS,HONGOS,UNION POR EL PERU,12,M,QUECHUA
140731,LIMA,YAUYOS,MADEAN,AGRUPACION INDEPENDIENTE SI CUMPLE,24,M,CASTELLANO
140731,LIMA,YAUYOS,MADEAN,ALIANZA ELECTORAL UNIDAD NACIONAL,60,M,CASTELLANO
140731,LIMA,YAUYOS,MADEAN,PARTIDO APRISTA PERUANO,124,M,CASTELLANO
140731,LIMA,YAUYOS,MADEAN,PARTIDO DEMOCRATICO SOMOS PERU,46,M,CASTELLANO
140731,LIMA,YAUYOS,MADEAN,PERU POSIBLE,67,M,CASTELLANO
140731,LIMA,YAUYOS,MADEAN,UNION POR EL PERU,122,M,CASTELLANO
140732,LIMA,YAUYOS,PUTINZA,AGRUPACION INDEPENDIENTE SI CUMPLE,154,M,QUECHUA
140732,LIMA,YAUYOS,PUTINZA,ALIANZA ELECTORAL UNIDAD NACIONAL,2,M,QUECHUA
140732,LIMA,YAUYOS,PUTINZA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,86,M,QUECHUA
140732,LIMA,YAUYOS,PUTINZA,CONFIANZA PERU,24,M,QUECHUA
140732,LIMA,YAUYOS,PUTINZA,PARTIDO APRISTA PERUANO,124,M,QUECHUA
140732,LIMA,YAUYOS,PUTINZA,PARTIDO DEMOCRATICO SOMOS PERU,86,M,QUECHUA
140732,LIMA,YAUYOS,PUTINZA,PERU POSIBLE,101,M,QUECHUA
140733,LIMA,YAUYOS,CATAHUASI,AGRUPACION INDEPENDIENTE SI CUMPLE,211,M,CASTELLANO
140733,LIMA,YAUYOS,CATAHUASI,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,236,M,CASTELLANO
140733,LIMA,YAUYOS,CATAHUASI,CONFIANZA PERU,223,M,CASTELLANO
140733,LIMA,YAUYOS,CATAHUASI,PARTIDO APRISTA PERUANO,50,M,CASTELLANO
140802,LIMA,HUARAL,ATAVILLOS ALTO,ACCION POPULAR,101,M,QUECHUA
140802,LIMA,HUARAL,ATAVILLOS ALTO,AGRUPACION INDEPENDIENTE SI CUMPLE,79,M,QUECHUA
140802,LIMA,HUARAL,ATAVILLOS ALTO,FRENTE DEMOCRATICO HUARALINO,72,M,QUECHUA
140802,LIMA,HUARAL,ATAVILLOS ALTO,PARTIDO APRISTA PERUANO,31,M,QUECHUA
140802,LIMA,HUARAL,ATAVILLOS ALTO,PARTIDO DEMOCRATICO SOMOS PERU,46,M,QUECHUA
140803,LIMA,HUARAL,ATAVILLOS BAJO,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,51,M,CASTELLANO
140803,LIMA,HUARAL,ATAVILLOS BAJO,CONFIANZA PERU,18,M,CASTELLANO
140803,LIMA,HUARAL,ATAVILLOS BAJO,FRENTE DEMOCRATICO HUARALINO,16,M,CASTELLANO
140803,LIMA,HUARAL,ATAVILLOS BAJO,PARTIDO APRISTA PERUANO,311,M,CASTELLANO
140803,LIMA,HUARAL,ATAVILLOS BAJO,PARTIDO SOCIALISTA,244,M,CASTELLANO
140803,LIMA,HUARAL,ATAVILLOS BAJO,PERU POSIBLE,10,M,CASTELLANO
140803,LIMA,HUARAL,ATAVILLOS BAJO,RESTAURACION NACIONAL,12,M,CASTELLANO
140804,LIMA,HUARAL,AUCALLAMA,ACCION POPULAR,28,M,CASTELLANO
140804,LIMA,HUARAL,AUCALLAMA,ALIANZA PARA EL PROGRESO,1282,M,CASTELLANO
140804,LIMA,HUARAL,AUCALLAMA,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,1107,M,CASTELLANO
140804,LIMA,HUARAL,AUCALLAMA,FRENTE DEMOCRATICO HUARALINO,1458,M,CASTELLANO
140804,LIMA,HUARAL,AUCALLAMA,PARTIDO APRISTA PERUANO,551,M,CASTELLANO
140804,LIMA,HUARAL,AUCALLAMA,PARTIDO MOVIMIENTO HUMANISTA PERUANO,175,M,CASTELLANO
140804,LIMA,HUARAL,AUCALLAMA,PARTIDO NACIONALISTA PERUANO,141,M,CASTELLANO
140804,LIMA,HUARAL,AUCALLAMA,SIEMPRE UNIDOS,103,M,CASTELLANO
140804,LIMA,HUARAL,AUCALLAMA,UNION POR EL PERU,160,M,CASTELLANO
140805,LIMA,HUARAL,CHANCAY,AGRUPACION INDEPENDIENTE SI CUMPLE,357,M,CASTELLANO
140805,LIMA,HUARAL,CHANCAY,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,1624,M,CASTELLANO
140805,LIMA,HUARAL,CHANCAY,FRENTE DEMOCRATICO HUARALINO,1843,M,CASTELLANO
140805,LIMA,HUARAL,CHANCAY,INTEGRACION CHANCAYANA,4741,M,CASTELLANO
140805,LIMA,HUARAL,CHANCAY,PARTIDO APRISTA PERUANO,6318,M,CASTELLANO
140805,LIMA,HUARAL,CHANCAY,PARTIDO MOVIMIENTO HUMANISTA PERUANO,521,M,CASTELLANO
140805,LIMA,HUARAL,CHANCAY,PARTIDO SOCIALISTA,6150,M,CASTELLANO
140805,LIMA,HUARAL,CHANCAY,SIEMPRE UNIDOS,685,M,CASTELLANO
140806,LIMA,HUARAL,IHUARI,AGRUPACION INDEPENDIENTE SI CUMPLE,0,M,CASTELLANO
140806,LIMA,HUARAL,IHUARI,ALIANZA PARA EL PROGRESO,0,M,CASTELLANO
140806,LIMA,HUARAL,IHUARI,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,0,M,CASTELLANO
140806,LIMA,HUARAL,IHUARI,CONFIANZA PERU,0,M,CASTELLANO
140806,LIMA,HUARAL,IHUARI,IHUARI AL CAMBIO,0,M,CASTELLANO
140806,LIMA,HUARAL,IHUARI,PARTIDO APRISTA PERUANO,0,M,CASTELLANO
140806,LIMA,HUARAL,IHUARI,PARTIDO NACIONALISTA PERUANO,0,M,CASTELLANO
140806,LIMA,HUARAL,IHUARI,PARTIDO SOCIALISTA,0,M,CASTELLANO
140807,LIMA,HUARAL,LAMPIAN,AGRUPACION INDEPENDIENTE SI CUMPLE,96,M,CASTELLANO
140807,LIMA,HUARAL,LAMPIAN,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,92,M,CASTELLANO
140807,LIMA,HUARAL,LAMPIAN,CONFIANZA PERU,57,M,CASTELLANO
140807,LIMA,HUARAL,LAMPIAN,FRENTE DEMOCRATICO HUARALINO,128,M,CASTELLANO
140807,LIMA,HUARAL,LAMPIAN,PARTIDO APRISTA PERUANO,17,M,CASTELLANO
140808,LIMA,HUARAL,PACARAOS,AGRUPACION INDEPENDIENTE SI CUMPLE,27,M,CASTELLANO
140808,LIMA,HUARAL,PACARAOS,ALIANZA PARA EL PROGRESO,71,M,CASTELLANO
140808,LIMA,HUARAL,PACARAOS,FRENTE DEMOCRATICO HUARALINO,26,M,CASTELLANO
140808,LIMA,HUARAL,PACARAOS,PARTIDO APRISTA PERUANO,53,M,CASTELLANO
140808,LIMA,HUARAL,PACARAOS,PARTIDO SOCIALISTA,146,M,CASTELLANO
140808,LIMA,HUARAL,PACARAOS,PERU POSIBLE,87,M,CASTELLANO
140808,LIMA,HUARAL,PACARAOS,UNION POR EL PERU,24,M,CASTELLANO
140809,LIMA,HUARAL,SAN MIGUEL DE ACOS,ACCION POPULAR,14,M,QUECHUA
140809,LIMA,HUARAL,SAN MIGUEL DE ACOS,AGRUPACION INDEPENDIENTE SI CUMPLE,108,M,QUECHUA
140809,LIMA,HUARAL,SAN MIGUEL DE ACOS,FRENTE DEMOCRATICO HUARALINO,81,M,QUECHUA
140809,LIMA,HUARAL,SAN MIGUEL DE ACOS,PARTIDO APRISTA PERUANO,52,M,QUECHUA
140809,LIMA,HUARAL,SAN MIGUEL DE ACOS,PARTIDO SOCIALISTA,118,M,QUECHUA
140810,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,ALIANZA PARA EL PROGRESO,3,F,CASTELLANO
140810,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,20,F,CASTELLANO
