ubigeo,region,provincia,distrito,organizacion_politica,total_votos,sexo,origen_apellido
190106,PIURA,PIURA,LA UNION,REGION PARA TODOS,2311,M,CASTELLANO
190106,PIURA,PIURA,LA UNION,UNION DEMOCRATICA DEL NORTE,4293,M,CASTELLANO
190107,PIURA,PIURA,LAS LOMAS,AGRO SI,524,M,CASTELLANO
190107,PIURA,PIURA,LAS LOMAS,ALIANZA PARA EL PROGRESO,2224,M,CASTELLANO
190107,PIURA,PIURA,LAS LOMAS,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",201,M,CASTELLANO
190107,PIURA,PIURA,LAS LOMAS,FUERZA POPULAR,305,M,CASTELLANO
190107,PIURA,PIURA,LAS LOMAS,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,1808,M,CASTELLANO
190107,PIURA,PIURA,LAS LOMAS,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,610,M,CASTELLANO
190107,PIURA,PIURA,LAS LOMAS,MOVIMIENTO REGIONAL OBRAS + OBRAS,2932,M,CASTELLANO
190107,PIURA,PIURA,LAS LOMAS,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,1409,M,CASTELLANO
190107,PIURA,PIURA,LAS LOMAS,PARTIDO DEMOCRATICO SOMOS PERU,442,M,CASTELLANO
190107,PIURA,PIURA,LAS LOMAS,REGION PARA TODOS,617,M,CASTELLANO
190107,PIURA,PIURA,LAS LOMAS,UNION DEMOCRATICA DEL NORTE,2497,M,CASTELLANO
190109,PIURA,PIURA,TAMBO GRANDE,AGRO SI,2411,M,CASTELLANO
190109,PIURA,PIURA,TAMBO GRANDE,ALIANZA PARA EL PROGRESO,3259,M,CASTELLANO
190109,PIURA,PIURA,TAMBO GRANDE,FUERZA POPULAR,250,M,CASTELLANO
190109,PIURA,PIURA,TAMBO GRANDE,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,297,M,CASTELLANO
190109,PIURA,PIURA,TAMBO GRANDE,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,992,M,CASTELLANO
190109,PIURA,PIURA,TAMBO GRANDE,MOVIMIENTO REGIONAL OBRAS + OBRAS,2234,M,CASTELLANO
190109,PIURA,PIURA,TAMBO GRANDE,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,16003,M,CASTELLANO
190109,PIURA,PIURA,TAMBO GRANDE,REGION PARA TODOS,6285,M,CASTELLANO
190109,PIURA,PIURA,TAMBO GRANDE,UNION DEMOCRATICA DEL NORTE,15992,M,CASTELLANO
190113,PIURA,PIURA,CURA MORI,ACCION POPULAR,40,M,CASTELLANO
190113,PIURA,PIURA,CURA MORI,ALIANZA PARA EL PROGRESO,83,M,CASTELLANO
190113,PIURA,PIURA,CURA MORI,FUERZA POPULAR,545,M,CASTELLANO
190113,PIURA,PIURA,CURA MORI,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,167,M,CASTELLANO
190113,PIURA,PIURA,CURA MORI,MOVIMIENTO REGIONAL OBRAS + OBRAS,1707,M,CASTELLANO
190113,PIURA,PIURA,CURA MORI,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,2437,M,CASTELLANO
190113,PIURA,PIURA,CURA MORI,PARTIDO DEMOCRATICO SOMOS PERU,184,M,CASTELLANO
190113,PIURA,PIURA,CURA MORI,POR TODOS,103,M,CASTELLANO
190113,PIURA,PIURA,CURA MORI,REGION PARA TODOS,1301,M,CASTELLANO
190113,PIURA,PIURA,CURA MORI,UNION DEMOCRATICA DEL NORTE,1825,M,CASTELLANO
190114,PIURA,PIURA,EL TALLAN,AGRO SI,71,M,CASTELLANO
190114,PIURA,PIURA,EL TALLAN,ALIANZA PARA EL PROGRESO,507,M,CASTELLANO
190114,PIURA,PIURA,EL TALLAN,MOVIMIENTO REGIONAL OBRAS + OBRAS,544,M,CASTELLANO
190114,PIURA,PIURA,EL TALLAN,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,735,M,CASTELLANO
190114,PIURA,PIURA,EL TALLAN,REGION PARA TODOS,519,M,CASTELLANO
190114,PIURA,PIURA,EL TALLAN,UNION DEMOCRATICA DEL NORTE,266,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,ACCION POPULAR,316,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,AGRO SI,3067,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,ALIANZA PARA EL PROGRESO,6231,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,DEMOCRACIA DIRECTA,137,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,FUERZA POPULAR,3990,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,902,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,4529,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,MOVIMIENTO REGIONAL OBRAS + OBRAS,2354,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,8006,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,PARTIDO DEMOCRATICO SOMOS PERU,687,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,PARTIDO HUMANISTA PERUANO,84,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,PERU POSIBLE,931,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,POR TODOS,426,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,REGION PARA TODOS,9465,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,SIEMPRE UNIDOS,2147,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,UNIDOS CONSTRUYENDO,162,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,UNION DEMOCRATICA DEL NORTE,11198,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,UNION POR EL PERU,341,M,CASTELLANO
190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,VAMOS PERU,1560,M,CASTELLANO
190202,PIURA,AYABACA,FRIAS,ALTERNATIVA DE PAZ Y DESARROLLO,4896,M,CASTELLANO
190202,PIURA,AYABACA,FRIAS,FUERZA POPULAR,42,M,CASTELLANO
190202,PIURA,AYABACA,FRIAS,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,1678,M,CASTELLANO
190202,PIURA,AYABACA,FRIAS,UNION DEMOCRATICA DEL NORTE,3696,M,CASTELLANO
190203,PIURA,AYABACA,LAGUNAS,ALIANZA PARA EL PROGRESO,19,M,CASTELLANO
190203,PIURA,AYABACA,LAGUNAS,ALTERNATIVA DE PAZ Y DESARROLLO,1541,M,CASTELLANO
190203,PIURA,AYABACA,LAGUNAS,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,168,M,CASTELLANO
190203,PIURA,AYABACA,LAGUNAS,UNION DEMOCRATICA DEL NORTE,1332,M,CASTELLANO
190204,PIURA,AYABACA,MONTERO,ALIANZA PARA EL PROGRESO,63,M,CASTELLANO
190204,PIURA,AYABACA,MONTERO,ALTERNATIVA DE PAZ Y DESARROLLO,1561,M,CASTELLANO
190204,PIURA,AYABACA,MONTERO,FUERZA POPULAR,937,M,CASTELLANO
190204,PIURA,AYABACA,MONTERO,UNION DEMOCRATICA DEL NORTE,1220,M,CASTELLANO
190205,PIURA,AYABACA,PACAIPAMPA,AGRO SI,4003,M,CASTELLANO
190205,PIURA,AYABACA,PACAIPAMPA,ALTERNATIVA DE PAZ Y DESARROLLO,2339,M,CASTELLANO
190205,PIURA,AYABACA,PACAIPAMPA,REGION PARA TODOS,2988,M,CASTELLANO
190206,PIURA,AYABACA,SAPILLICA,AGRO SI,7,M,CASTELLANO
190206,PIURA,AYABACA,SAPILLICA,ALIANZA PARA EL PROGRESO,457,M,CASTELLANO
190206,PIURA,AYABACA,SAPILLICA,ALTERNATIVA DE PAZ Y DESARROLLO,370,M,CASTELLANO
190206,PIURA,AYABACA,SAPILLICA,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,89,M,CASTELLANO
190206,PIURA,AYABACA,SAPILLICA,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,680,M,CASTELLANO
190206,PIURA,AYABACA,SAPILLICA,PARTIDO DEMOCRATICO SOMOS PERU,1802,M,CASTELLANO
190206,PIURA,AYABACA,SAPILLICA,REGION PARA TODOS,177,M,CASTELLANO
190206,PIURA,AYABACA,SAPILLICA,UNION DEMOCRATICA DEL NORTE,1741,M,CASTELLANO
190207,PIURA,AYABACA,SICCHEZ,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,753,M,CASTELLANO
190207,PIURA,AYABACA,SICCHEZ,UNION DEMOCRATICA DEL NORTE,830,M,CASTELLANO
190208,PIURA,AYABACA,SUYO,ALIANZA PARA EL PROGRESO,756,M,QUECHUA
190208,PIURA,AYABACA,SUYO,ALTERNATIVA DE PAZ Y DESARROLLO,1333,M,QUECHUA
190208,PIURA,AYABACA,SUYO,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,600,M,QUECHUA
190208,PIURA,AYABACA,SUYO,PARTIDO HUMANISTA PERUANO,2532,M,QUECHUA
190208,PIURA,AYABACA,SUYO,UNION DEMOCRATICA DEL NORTE,964,M,QUECHUA
190209,PIURA,AYABACA,JILILI,ALTERNATIVA DE PAZ Y DESARROLLO,835,M,CASTELLANO
190209,PIURA,AYABACA,JILILI,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,41,M,CASTELLANO
190209,PIURA,AYABACA,JILILI,UNION DEMOCRATICA DEL NORTE,863,M,CASTELLANO
190210,PIURA,AYABACA,PAIMAS,AGRO SI,812,M,CASTELLANO
190210,PIURA,AYABACA,PAIMAS,ALIANZA PARA EL PROGRESO,643,M,CASTELLANO
190210,PIURA,AYABACA,PAIMAS,ALTERNATIVA DE PAZ Y DESARROLLO,717,M,CASTELLANO
190210,PIURA,AYABACA,PAIMAS,FUERZA POPULAR,73,M,CASTELLANO
190210,PIURA,AYABACA,PAIMAS,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,953,M,CASTELLANO
190210,PIURA,AYABACA,PAIMAS,PARTIDO DEMOCRATICO SOMOS PERU,68,M,CASTELLANO
190210,PIURA,AYABACA,PAIMAS,REGION PARA TODOS,282,M,CASTELLANO
190210,PIURA,AYABACA,PAIMAS,UNION DEMOCRATICA DEL NORTE,1368,M,CASTELLANO
190302,PIURA,HUANCABAMBA,CANCHAQUE,AGRO SI,800,M,CASTELLANO
190302,PIURA,HUANCABAMBA,CANCHAQUE,ALIANZA PARA EL PROGRESO,161,M,CASTELLANO
190302,PIURA,HUANCABAMBA,CANCHAQUE,FRENTE DEMOCRATICO POR EL CAMBIO DE CANCHAQUE,720,M,CASTELLANO
190302,PIURA,HUANCABAMBA,CANCHAQUE,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,1202,M,CASTELLANO
190302,PIURA,HUANCABAMBA,CANCHAQUE,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,276,M,CASTELLANO
190302,PIURA,HUANCABAMBA,CANCHAQUE,PARTIDO DEMOCRATICO SOMOS PERU,178,M,CASTELLANO
190302,PIURA,HUANCABAMBA,CANCHAQUE,POR TODOS,98,M,CASTELLANO
190302,PIURA,HUANCABAMBA,CANCHAQUE,UNION DEMOCRATICA DEL NORTE,830,M,CASTELLANO
190303,PIURA,HUANCABAMBA,HUARMACA,AGRO SI,166,M,CASTELLANO
190303,PIURA,HUANCABAMBA,HUARMACA,ALIANZA PARA EL PROGRESO,8888,M,CASTELLANO
190303,PIURA,HUANCABAMBA,HUARMACA,FUERZA POPULAR,136,M,CASTELLANO
190303,PIURA,HUANCABAMBA,HUARMACA,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,609,M,CASTELLANO
190303,PIURA,HUANCABAMBA,HUARMACA,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,6931,M,CASTELLANO
190304,PIURA,HUANCABAMBA,SONDOR,AGRO SI,262,M,CASTELLANO
190304,PIURA,HUANCABAMBA,SONDOR,ALIANZA PARA EL PROGRESO,50,M,CASTELLANO
190304,PIURA,HUANCABAMBA,SONDOR,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,1560,M,CASTELLANO
190304,PIURA,HUANCABAMBA,SONDOR,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,1683,M,CASTELLANO
190304,PIURA,HUANCABAMBA,SONDOR,PARTIDO DEMOCRATICO SOMOS PERU,83,M,CASTELLANO
190304,PIURA,HUANCABAMBA,SONDOR,UNION DEMOCRATICA DEL NORTE,51,M,CASTELLANO
190305,PIURA,HUANCABAMBA,SONDORILLO,AGRO SI,426,M,QUECHUA
190305,PIURA,HUANCABAMBA,SONDORILLO,ALIANZA PARA EL PROGRESO,552,M,QUECHUA
190305,PIURA,HUANCABAMBA,SONDORILLO,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,1711,M,QUECHUA
190305,PIURA,HUANCABAMBA,SONDORILLO,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,987,M,QUECHUA
190305,PIURA,HUANCABAMBA,SONDORILLO,PARTIDO DEMOCRATICO SOMOS PERU,1560,M,QUECHUA
190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,ACCION POPULAR,59,M,CASTELLANO
190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,AGRO SI,1682,M,CASTELLANO
190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,ALIANZA PARA EL PROGRESO,45,M,CASTELLANO
190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,ALTERNATIVA DE PAZ Y DESARROLLO,1276,M,CASTELLANO
190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,2359,M,CASTELLANO
190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,462,M,CASTELLANO
190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,PARTIDO DEMOCRATICO SOMOS PERU,95,M,CASTELLANO
190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,AGRO SI,1328,M,CASTELLANO
190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,ALIANZA PARA EL PROGRESO,979,M,CASTELLANO
190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,1182,M,CASTELLANO
190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,266,M,CASTELLANO
190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,PARTIDO DEMOCRATICO SOMOS PERU,1097,M,CASTELLANO
190308,PIURA,HUANCABAMBA,LALAQUIZ,AGRO SI,1139,M,CASTELLANO
190308,PIURA,HUANCABAMBA,LALAQUIZ,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,1201,M,CASTELLANO
190308,PIURA,HUANCABAMBA,LALAQUIZ,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,486,M,CASTELLANO
190308,PIURA,HUANCABAMBA,LALAQUIZ,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,112,M,CASTELLANO
190402,PIURA,MORROPON,BUENOS AIRES,ALIANZA PARA EL PROGRESO,227,M,CASTELLANO
190402,PIURA,MORROPON,BUENOS AIRES,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,2280,M,CASTELLANO
190402,PIURA,MORROPON,BUENOS AIRES,PARTIDO DEMOCRATICO SOMOS PERU,268,M,CASTELLANO
190402,PIURA,MORROPON,BUENOS AIRES,REGION PARA TODOS,2217,M,CASTELLANO
190402,PIURA,MORROPON,BUENOS AIRES,UNION DEMOCRATICA DEL NORTE,141,M,CASTELLANO
190403,PIURA,MORROPON,CHALACO,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,32,M,CASTELLANO
190403,PIURA,MORROPON,CHALACO,PARTIDO DEMOCRATICO SOMOS PERU,1755,M,CASTELLANO
190403,PIURA,MORROPON,CHALACO,REGION PARA TODOS,33,M,CASTELLANO
190403,PIURA,MORROPON,CHALACO,UNION DEMOCRATICA DEL NORTE,2152,M,CASTELLANO
190404,PIURA,MORROPON,MORROPON,AGRO SI,173,M,CASTELLANO
190404,PIURA,MORROPON,MORROPON,ALIANZA PARA EL PROGRESO,438,M,CASTELLANO
190404,PIURA,MORROPON,MORROPON,FUERZA POPULAR,87,M,CASTELLANO
190404,PIURA,MORROPON,MORROPON,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,463,M,CASTELLANO
190404,PIURA,MORROPON,MORROPON,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,1228,M,CASTELLANO
190404,PIURA,MORROPON,MORROPON,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,748,M,CASTELLANO
190404,PIURA,MORROPON,MORROPON,PARTIDO DEMOCRATICO SOMOS PERU,557,M,CASTELLANO
190404,PIURA,MORROPON,MORROPON,PARTIDO HUMANISTA PERUANO,84,M,CASTELLANO
190404,PIURA,MORROPON,MORROPON,POR TODOS,740,M,CASTELLANO
190404,PIURA,MORROPON,MORROPON,REGION PARA TODOS,2071,M,CASTELLANO
190404,PIURA,MORROPON,MORROPON,UNION DEMOCRATICA DEL NORTE,670,M,CASTELLANO
190405,PIURA,MORROPON,SALITRAL,ALIANZA PARA EL PROGRESO,1879,M,CASTELLANO
190405,PIURA,MORROPON,SALITRAL,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,58,M,CASTELLANO
190405,PIURA,MORROPON,SALITRAL,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,111,M,CASTELLANO
190405,PIURA,MORROPON,SALITRAL,PARTIDO DEMOCRATICO SOMOS PERU,1524,M,CASTELLANO
190405,PIURA,MORROPON,SALITRAL,REGION PARA TODOS,114,M,CASTELLANO
190405,PIURA,MORROPON,SALITRAL,UNION DEMOCRATICA DEL NORTE,1118,M,CASTELLANO
190406,PIURA,MORROPON,SANTA CATALINA DE MOSSA,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,26,M,CASTELLANO
190406,PIURA,MORROPON,SANTA CATALINA DE MOSSA,REGION PARA TODOS,1110,M,CASTELLANO
190406,PIURA,MORROPON,SANTA CATALINA DE MOSSA,UNION DEMOCRATICA DEL NORTE,1121,M,CASTELLANO
190407,PIURA,MORROPON,SANTO DOMINGO,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,8,M,CASTELLANO
190407,PIURA,MORROPON,SANTO DOMINGO,REGION PARA TODOS,2615,M,CASTELLANO
190407,PIURA,MORROPON,SANTO DOMINGO,UNION DEMOCRATICA DEL NORTE,1032,M,CASTELLANO
190408,PIURA,MORROPON,LA MATANZA,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,372,M,CASTELLANO
190408,PIURA,MORROPON,LA MATANZA,MOVIMIENTO REGIONAL OBRAS + OBRAS,69,M,CASTELLANO
190408,PIURA,MORROPON,LA MATANZA,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,2311,M,CASTELLANO
190408,PIURA,MORROPON,LA MATANZA,PARTIDO DEMOCRATICO SOMOS PERU,3348,M,CASTELLANO
190408,PIURA,MORROPON,LA MATANZA,REGION PARA TODOS,1598,M,CASTELLANO
190408,PIURA,MORROPON,LA MATANZA,UNION DEMOCRATICA DEL NORTE,187,M,CASTELLANO
190409,PIURA,MORROPON,YAMANGO,ACCION POPULAR,1533,M,CASTELLANO
190409,PIURA,MORROPON,YAMANGO,ALIANZA PARA EL PROGRESO,23,M,CASTELLANO
190409,PIURA,MORROPON,YAMANGO,FUERZA POPULAR,34,M,CASTELLANO
190409,PIURA,MORROPON,YAMANGO,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,3,M,CASTELLANO
190409,PIURA,MORROPON,YAMANGO,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,346,M,CASTELLANO
190409,PIURA,MORROPON,YAMANGO,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,1415,M,CASTELLANO
190409,PIURA,MORROPON,YAMANGO,PARTIDO DEMOCRATICO SOMOS PERU,99,M,CASTELLANO
190409,PIURA,MORROPON,YAMANGO,POR TODOS,272,M,CASTELLANO
190410,PIURA,MORROPON,SAN JUAN DE BIGOTE,FUERZA POPULAR,5,M,CASTELLANO
190410,PIURA,MORROPON,SAN JUAN DE BIGOTE,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,1320,M,CASTELLANO
190410,PIURA,MORROPON,SAN JUAN DE BIGOTE,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,115,M,CASTELLANO
190410,PIURA,MORROPON,SAN JUAN DE BIGOTE,PARTIDO DEMOCRATICO SOMOS PERU,1751,M,CASTELLANO
190410,PIURA,MORROPON,SAN JUAN DE BIGOTE,REGION PARA TODOS,765,M,CASTELLANO
190410,PIURA,MORROPON,SAN JUAN DE BIGOTE,UNION DEMOCRATICA DEL NORTE,296,M,CASTELLANO
190502,PIURA,PAITA,AMOTAPE,ACCION POPULAR,77,M,CASTELLANO
190502,PIURA,PAITA,AMOTAPE,ALIANZA PARA EL PROGRESO,129,M,CASTELLANO
190502,PIURA,PAITA,AMOTAPE,FUERZA PROVINCIAL PAITEÑA,578,M,CASTELLANO
190502,PIURA,PAITA,AMOTAPE,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,732,M,CASTELLANO
190502,PIURA,PAITA,AMOTAPE,PARTIDO DEMOCRATICO SOMOS PERU,53,M,CASTELLANO
190503,PIURA,PAITA,ARENAL,ALIANZA PARA EL PROGRESO,160,M,CASTELLANO
190503,PIURA,PAITA,ARENAL,FUERZA PROVINCIAL PAITEÑA,415,M,CASTELLANO
190503,PIURA,PAITA,ARENAL,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,281,M,CASTELLANO
190504,PIURA,PAITA,LA HUACA,ACCION POPULAR,152,M,CASTELLANO
190504,PIURA,PAITA,LA HUACA,ALIANZA PARA EL PROGRESO,2593,M,CASTELLANO
190504,PIURA,PAITA,LA HUACA,FUERZA PROVINCIAL PAITEÑA,3630,M,CASTELLANO
190504,PIURA,PAITA,LA HUACA,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,420,M,CASTELLANO
190504,PIURA,PAITA,LA HUACA,PARTIDO DEMOCRATICO SOMOS PERU,319,M,CASTELLANO
190505,PIURA,PAITA,COLAN,ACCION POPULAR,1730,M,CASTELLANO
190505,PIURA,PAITA,COLAN,ALIANZA PARA EL PROGRESO,243,M,CASTELLANO
190505,PIURA,PAITA,COLAN,FUERZA PROVINCIAL PAITEÑA,207,M,CASTELLANO
190505,PIURA,PAITA,COLAN,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,3497,M,CASTELLANO
190505,PIURA,PAITA,COLAN,PARTIDO DEMOCRATICO SOMOS PERU,3009,M,CASTELLANO
190506,PIURA,PAITA,TAMARINDO,ACCION POPULAR,82,M,CASTELLANO
190506,PIURA,PAITA,TAMARINDO,ALIANZA PARA EL PROGRESO,336,M,CASTELLANO
190506,PIURA,PAITA,TAMARINDO,FUERZA PROVINCIAL PAITEÑA,1602,M,CASTELLANO
190506,PIURA,PAITA,TAMARINDO,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,1011,M,CASTELLANO
190506,PIURA,PAITA,TAMARINDO,PARTIDO DEMOCRATICO SOMOS PERU,46,M,CASTELLANO
190507,PIURA,PAITA,VICHAYAL,ACCION POPULAR,1159,M,CASTELLANO
190507,PIURA,PAITA,VICHAYAL,ALIANZA PARA EL PROGRESO,376,M,CASTELLANO
190507,PIURA,PAITA,VICHAYAL,FUERZA POPULAR,112,M,CASTELLANO
190507,PIURA,PAITA,VICHAYAL,FUERZA PROVINCIAL PAITEÑA,407,M,CASTELLANO
190507,PIURA,PAITA,VICHAYAL,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,686,M,CASTELLANO
190507,PIURA,PAITA,VICHAYAL,PARTIDO DEMOCRATICO SOMOS PERU,105,M,CASTELLANO
190507,PIURA,PAITA,VICHAYAL,POR TODOS,31,M,CASTELLANO
190602,PIURA,SULLANA,BELLAVISTA,ACCION POPULAR,87,M,CASTELLANO
190602,PIURA,SULLANA,BELLAVISTA,ALIANZA PARA EL PROGRESO,2410,M,CASTELLANO
190602,PIURA,SULLANA,BELLAVISTA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",276,M,CASTELLANO
190602,PIURA,SULLANA,BELLAVISTA,FUERZA POPULAR,1476,M,CASTELLANO
190602,PIURA,SULLANA,BELLAVISTA,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,258,M,CASTELLANO
190602,PIURA,SULLANA,BELLAVISTA,MOVIMIENTO REGIONAL OBRAS + OBRAS,120,M,CASTELLANO
190602,PIURA,SULLANA,BELLAVISTA,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,4511,M,CASTELLANO
190602,PIURA,SULLANA,BELLAVISTA,PARTIDO HUMANISTA PERUANO,2588,M,CASTELLANO
190602,PIURA,SULLANA,BELLAVISTA,REGION PARA TODOS,7456,M,CASTELLANO
190602,PIURA,SULLANA,BELLAVISTA,UNION DEMOCRATICA DEL NORTE,3369,M,CASTELLANO
190603,PIURA,SULLANA,LANCONES,AGRO SI,381,M,CASTELLANO
190603,PIURA,SULLANA,LANCONES,MOVIMIENTO INDEPENDIENTE VUELVE LA ESPERANZA,2030,M,CASTELLANO
190603,PIURA,SULLANA,LANCONES,PARTIDO HUMANISTA PERUANO,49,M,CASTELLANO
190603,PIURA,SULLANA,LANCONES,UNION DEMOCRATICA DEL NORTE,3426,M,CASTELLANO
190604,PIURA,SULLANA,MARCAVELICA,ACCION POPULAR,833,M,CASTELLANO
190604,PIURA,SULLANA,MARCAVELICA,AGRO SI,952,M,CASTELLANO
190604,PIURA,SULLANA,MARCAVELICA,ALIANZA PARA EL PROGRESO,3813,M,CASTELLANO
190604,PIURA,SULLANA,MARCAVELICA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",32,M,CASTELLANO
190604,PIURA,SULLANA,MARCAVELICA,FUERZA POPULAR,391,M,CASTELLANO
190604,PIURA,SULLANA,MARCAVELICA,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,1190,M,CASTELLANO
190604,PIURA,SULLANA,MARCAVELICA,MOVIMIENTO REGIONAL OBRAS + OBRAS,149,M,CASTELLANO
190604,PIURA,SULLANA,MARCAVELICA,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,1088,M,CASTELLANO
190604,PIURA,SULLANA,MARCAVELICA,PARTIDO DEMOCRATICO SOMOS PERU,127,M,CASTELLANO
190604,PIURA,SULLANA,MARCAVELICA,PARTIDO HUMANISTA PERUANO,1229,M,CASTELLANO
190604,PIURA,SULLANA,MARCAVELICA,REGION PARA TODOS,1686,M,CASTELLANO
