ubigeo,region,provincia,distrito,organizacion_politica,total_votos
10204,AMAZONAS,BAGUA,EL PARCO,UNIDAD Y DEMOCRACIA DE AMAZONAS,75
10205,AMAZONAS,BAGUA,CERCADO DE BAGUA,ALIANZA PARA EL PROGRESO,738
10205,AMAZONAS,BAGUA,CERCADO DE BAGUA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",93
10205,AMAZONAS,BAGUA,CERCADO DE BAGUA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,1280
10205,AMAZONAS,BAGUA,CERCADO DE BAGUA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,528
10205,AMAZONAS,BAGUA,CERCADO DE BAGUA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,785
10205,AMAZONAS,BAGUA,CERCADO DE BAGUA,OBRAS POR AMAZONAS,328
10205,AMAZONAS,BAGUA,CERCADO DE BAGUA,SENTIMIENTO AMAZONENSE REGIONAL,3820
10205,AMAZONAS,BAGUA,CERCADO DE BAGUA,TODOS SOMOS AMAZONAS,578
10205,AMAZONAS,BAGUA,CERCADO DE BAGUA,UNIDAD Y DEMOCRACIA DE AMAZONAS,2409
10206,AMAZONAS,BAGUA,IMAZA,ALIANZA PARA EL PROGRESO,1064
10206,AMAZONAS,BAGUA,IMAZA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",160
10206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,1455
10206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1028
