UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_ELECCION,MESA,ESTADO_MESA,UBICACION_EN_CEDULA,TIPO_AGRUPACION,CODIGO_AGRUPACION,AGRUPACION_POLITICA,VOTOS_OBTENIDOS,ELECTORES_HABILES,VOTOS_BLANCOS,VOTOS_NULOS,VOTOS_IMPUG
230304,TUMBES,ZARUMILLA,AGUAS VERDES,MUNICIPAL DISTRITAL,1841,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,2114,RECONSTRUCCION CON OBRAS MAS OBRAS PARA UN TUMBES BELLO,18,132,8,5,0
230304,TUMBES,ZARUMILLA,AGUAS VERDES,MUNICIPAL DISTRITAL,1841,CONTABILIZADAS NORMALES,2,DISTRITAL,2579,LISTA INDEPENDIENTE POR TI AGUAS VERDES,13,132,8,5,0
230304,TUMBES,ZARUMILLA,AGUAS VERDES,MUNICIPAL DISTRITAL,1841,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,17,132,8,5,0
230304,TUMBES,ZARUMILLA,AGUAS VERDES,MUNICIPAL DISTRITAL,1841,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23810000,AGRUPACION INDEPENDIENTE SI CUMPLE,23,132,8,5,0
230304,TUMBES,ZARUMILLA,AGUAS VERDES,MUNICIPAL DISTRITAL,1841,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,6,132,8,5,0
230304,TUMBES,ZARUMILLA,AGUAS VERDES,MUNICIPAL DISTRITAL,1841,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,14,132,8,5,0
230304,TUMBES,ZARUMILLA,AGUAS VERDES,MUNICIPAL DISTRITAL,1841,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,0,132,8,5,0
230304,TUMBES,ZARUMILLA,AGUAS VERDES,MUNICIPAL DISTRITAL,1841,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,24100000,ALIANZA ELECTORAL UNIDAD NACIONAL,10,132,8,5,0
220111,TACNA,TACNA,ALTO DE LA ALIANZA,MUNICIPAL DISTRITAL,2181,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1953,CONTIGO TACNA,6,161,12,18,0
220111,TACNA,TACNA,ALTO DE LA ALIANZA,MUNICIPAL DISTRITAL,2181,CONTABILIZADAS NORMALES,2,DISTRITAL,2567,JUNTOS AL CAMBIO,16,161,12,18,0
220111,TACNA,TACNA,ALTO DE LA ALIANZA,MUNICIPAL DISTRITAL,2181,CONTABILIZADAS NORMALES,3,DISTRITAL,2617,NUEVA FRONTERA,26,161,12,18,0
220111,TACNA,TACNA,ALTO DE LA ALIANZA,MUNICIPAL DISTRITAL,2181,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,12,161,12,18,0
220111,TACNA,TACNA,ALTO DE LA ALIANZA,MUNICIPAL DISTRITAL,2181,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23720000,RESURGIMIENTO PERUANO,5,161,12,18,0
220111,TACNA,TACNA,ALTO DE LA ALIANZA,MUNICIPAL DISTRITAL,2181,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23790000,COORDINADORA NACIONAL DE INDEPENDIENTES,8,161,12,18,0
220111,TACNA,TACNA,ALTO DE LA ALIANZA,MUNICIPAL DISTRITAL,2181,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,5,161,12,18,0
220111,TACNA,TACNA,ALTO DE LA ALIANZA,MUNICIPAL DISTRITAL,2181,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23880000,PERU AHORA,2,161,12,18,0
220111,TACNA,TACNA,ALTO DE LA ALIANZA,MUNICIPAL DISTRITAL,2181,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,23890000,PARTIDO RECONSTRUCCION DEMOCRATICA,4,161,12,18,0
220111,TACNA,TACNA,ALTO DE LA ALIANZA,MUNICIPAL DISTRITAL,2181,CONTABILIZADAS NORMALES,10,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,4,161,12,18,0
220111,TACNA,TACNA,ALTO DE LA ALIANZA,MUNICIPAL DISTRITAL,2181,CONTABILIZADAS NORMALES,11,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,34,161,12,18,0
220111,TACNA,TACNA,ALTO DE LA ALIANZA,MUNICIPAL DISTRITAL,2181,CONTABILIZADAS NORMALES,12,LISTA INDEPENDIENTE,24050000,PROGRESEMOS PERU,0,161,12,18,0
220111,TACNA,TACNA,ALTO DE LA ALIANZA,MUNICIPAL DISTRITAL,2181,CONTABILIZADAS NORMALES,13,LISTA INDEPENDIENTE,24100000,ALIANZA ELECTORAL UNIDAD NACIONAL,1,161,12,18,0
220109,TACNA,TACNA,POCOLLAY,MUNICIPAL DISTRITAL,2241,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1953,CONTIGO TACNA,6,239,20,11,0
220109,TACNA,TACNA,POCOLLAY,MUNICIPAL DISTRITAL,2241,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,57,239,20,11,0
220109,TACNA,TACNA,POCOLLAY,MUNICIPAL DISTRITAL,2241,CONTABILIZADAS NORMALES,3,DISTRITAL,2569,ALIANZA VECINAL,67,239,20,11,0
220109,TACNA,TACNA,POCOLLAY,MUNICIPAL DISTRITAL,2241,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,8,239,20,11,0
220109,TACNA,TACNA,POCOLLAY,MUNICIPAL DISTRITAL,2241,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23720000,RESURGIMIENTO PERUANO,4,239,20,11,0
220109,TACNA,TACNA,POCOLLAY,MUNICIPAL DISTRITAL,2241,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23780000,PARTIDO RENACIMIENTO ANDINO,4,239,20,11,0
220109,TACNA,TACNA,POCOLLAY,MUNICIPAL DISTRITAL,2241,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23790000,COORDINADORA NACIONAL DE INDEPENDIENTES,22,239,20,11,0
220109,TACNA,TACNA,POCOLLAY,MUNICIPAL DISTRITAL,2241,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,8,239,20,11,0
220109,TACNA,TACNA,POCOLLAY,MUNICIPAL DISTRITAL,2241,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,23840000,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,7,239,20,11,0
220109,TACNA,TACNA,POCOLLAY,MUNICIPAL DISTRITAL,2241,CONTABILIZADAS NORMALES,10,LISTA INDEPENDIENTE,23880000,PERU AHORA,5,239,20,11,0
220112,TACNA,TACNA,CIUDAD NUEVA,MUNICIPAL DISTRITAL,2244,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1953,CONTIGO TACNA,34,177,9,9,0
220112,TACNA,TACNA,CIUDAD NUEVA,MUNICIPAL DISTRITAL,2244,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,12,177,9,9,0
220112,TACNA,TACNA,CIUDAD NUEVA,MUNICIPAL DISTRITAL,2244,CONTABILIZADAS NORMALES,3,DISTRITAL,2684,"RECONSTRUCCION VECINAL ""ES CHAMBA""",26,177,9,9,0
220112,TACNA,TACNA,CIUDAD NUEVA,MUNICIPAL DISTRITAL,2244,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,5,177,9,9,0
220112,TACNA,TACNA,CIUDAD NUEVA,MUNICIPAL DISTRITAL,2244,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23720000,RESURGIMIENTO PERUANO,25,177,9,9,0
220112,TACNA,TACNA,CIUDAD NUEVA,MUNICIPAL DISTRITAL,2244,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23790000,COORDINADORA NACIONAL DE INDEPENDIENTES,7,177,9,9,0
220112,TACNA,TACNA,CIUDAD NUEVA,MUNICIPAL DISTRITAL,2244,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23810000,AGRUPACION INDEPENDIENTE SI CUMPLE,1,177,9,9,0
220112,TACNA,TACNA,CIUDAD NUEVA,MUNICIPAL DISTRITAL,2244,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,5,177,9,9,0
220112,TACNA,TACNA,CIUDAD NUEVA,MUNICIPAL DISTRITAL,2244,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,23840000,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,5,177,9,9,0
220112,TACNA,TACNA,CIUDAD NUEVA,MUNICIPAL DISTRITAL,2244,CONTABILIZADAS NORMALES,10,LISTA INDEPENDIENTE,23880000,PERU AHORA,3,177,9,9,0
220112,TACNA,TACNA,CIUDAD NUEVA,MUNICIPAL DISTRITAL,2244,CONTABILIZADAS NORMALES,11,LISTA INDEPENDIENTE,23890000,PARTIDO RECONSTRUCCION DEMOCRATICA,4,177,9,9,0
220112,TACNA,TACNA,CIUDAD NUEVA,MUNICIPAL DISTRITAL,2244,CONTABILIZADAS NORMALES,12,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,8,177,9,9,0
220112,TACNA,TACNA,CIUDAD NUEVA,MUNICIPAL DISTRITAL,2244,CONTABILIZADAS NORMALES,13,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,8,177,9,9,0
220112,TACNA,TACNA,CIUDAD NUEVA,MUNICIPAL DISTRITAL,2244,CONTABILIZADAS NORMALES,14,LISTA INDEPENDIENTE,24100000,ALIANZA ELECTORAL UNIDAD NACIONAL,7,177,9,9,0
220102,TACNA,TACNA,CALANA,MUNICIPAL DISTRITAL,2261,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1953,CONTIGO TACNA,37,135,30,6,0
220102,TACNA,TACNA,CALANA,MUNICIPAL DISTRITAL,2261,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,26,135,30,6,0
220102,TACNA,TACNA,CALANA,MUNICIPAL DISTRITAL,2261,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,25,135,30,6,0
220303,TACNA,JORGE BASADRE,ILABAYA,MUNICIPAL DISTRITAL,2267,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,2046,ALIANZA POR TACNA,41,250,31,8,0
220303,TACNA,JORGE BASADRE,ILABAYA,MUNICIPAL DISTRITAL,2267,CONTABILIZADAS NORMALES,2,DISTRITAL,2822,POR EL PROGRESO DE ILABAYA,74,250,31,8,0
220303,TACNA,JORGE BASADRE,ILABAYA,MUNICIPAL DISTRITAL,2267,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23720000,RESURGIMIENTO PERUANO,7,250,31,8,0
220303,TACNA,JORGE BASADRE,ILABAYA,MUNICIPAL DISTRITAL,2267,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,66,250,31,8,0
220104,TACNA,TACNA,INCLAN,MUNICIPAL DISTRITAL,2295,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,108,245,21,0,0
220104,TACNA,TACNA,INCLAN,MUNICIPAL DISTRITAL,2295,CONTABILIZADAS NORMALES,2,DISTRITAL,2826,FUERZA Y DESARROLLO INCLAN,52,245,21,0,0
220104,TACNA,TACNA,INCLAN,MUNICIPAL DISTRITAL,2295,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23780000,PARTIDO RENACIMIENTO ANDINO,47,245,21,0,0
220104,TACNA,TACNA,INCLAN,MUNICIPAL DISTRITAL,2295,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,1,245,21,0,0
220302,TACNA,JORGE BASADRE,ITE,MUNICIPAL DISTRITAL,2301,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,2046,ALIANZA POR TACNA,66,232,13,2,0
220302,TACNA,JORGE BASADRE,ITE,MUNICIPAL DISTRITAL,2301,CONTABILIZADAS NORMALES,2,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,5,232,13,2,0
220302,TACNA,JORGE BASADRE,ITE,MUNICIPAL DISTRITAL,2301,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,133,232,13,2,0
220107,TACNA,TACNA,PACHIA,MUNICIPAL DISTRITAL,2311,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,16,137,13,1,0
220107,TACNA,TACNA,PACHIA,MUNICIPAL DISTRITAL,2311,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,2046,ALIANZA POR TACNA,16,137,13,1,0
220107,TACNA,TACNA,PACHIA,MUNICIPAL DISTRITAL,2311,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,18,137,13,1,0
220107,TACNA,TACNA,PACHIA,MUNICIPAL DISTRITAL,2311,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23780000,PARTIDO RENACIMIENTO ANDINO,16,137,13,1,0
220107,TACNA,TACNA,PACHIA,MUNICIPAL DISTRITAL,2311,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23790000,COORDINADORA NACIONAL DE INDEPENDIENTES,8,137,13,1,0
220107,TACNA,TACNA,PACHIA,MUNICIPAL DISTRITAL,2311,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,3,137,13,1,0
220107,TACNA,TACNA,PACHIA,MUNICIPAL DISTRITAL,2311,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23860000,PERU POSIBLE,0,137,13,1,0
220107,TACNA,TACNA,PACHIA,MUNICIPAL DISTRITAL,2311,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,10,137,13,1,0
220107,TACNA,TACNA,PACHIA,MUNICIPAL DISTRITAL,2311,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,25,137,13,1,0
220108,TACNA,TACNA,PALCA,MUNICIPAL DISTRITAL,2317,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1953,CONTIGO TACNA,50,166,27,1,0
220108,TACNA,TACNA,PALCA,MUNICIPAL DISTRITAL,2317,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,16,166,27,1,0
220108,TACNA,TACNA,PALCA,MUNICIPAL DISTRITAL,2317,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2046,ALIANZA POR TACNA,32,166,27,1,0
220108,TACNA,TACNA,PALCA,MUNICIPAL DISTRITAL,2317,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23780000,PARTIDO RENACIMIENTO ANDINO,15,166,27,1,0
220108,TACNA,TACNA,PALCA,MUNICIPAL DISTRITAL,2317,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,18,166,27,1,0
220110,TACNA,TACNA,SAMA,MUNICIPAL DISTRITAL,2333,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,43,145,30,2,0
220110,TACNA,TACNA,SAMA,MUNICIPAL DISTRITAL,2333,CONTABILIZADAS NORMALES,2,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,5,145,30,2,0
220110,TACNA,TACNA,SAMA,MUNICIPAL DISTRITAL,2333,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,53,145,30,2,0
220402,TACNA,CANDARAVE,CAIRANI,MUNICIPAL DISTRITAL,3315,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,2046,ALIANZA POR TACNA,38,174,37,7,0
220402,TACNA,CANDARAVE,CAIRANI,MUNICIPAL DISTRITAL,3315,CONTABILIZADAS NORMALES,2,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,33,174,37,7,0
220402,TACNA,CANDARAVE,CAIRANI,MUNICIPAL DISTRITAL,3315,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23860000,PERU POSIBLE,44,174,37,7,0
220403,TACNA,CANDARAVE,CURIBAYA,MUNICIPAL DISTRITAL,3333,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,39,129,13,2,0
220403,TACNA,CANDARAVE,CURIBAYA,MUNICIPAL DISTRITAL,3333,CONTABILIZADAS NORMALES,2,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,21,129,13,2,0
220403,TACNA,CANDARAVE,CURIBAYA,MUNICIPAL DISTRITAL,3333,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23860000,PERU POSIBLE,45,129,13,2,0
220406,TACNA,CANDARAVE,CAMILACA,MUNICIPAL DISTRITAL,3335,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1953,CONTIGO TACNA,38,150,9,10,0
220406,TACNA,CANDARAVE,CAMILACA,MUNICIPAL DISTRITAL,3335,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,53,150,9,10,0
220406,TACNA,CANDARAVE,CAMILACA,MUNICIPAL DISTRITAL,3335,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2046,ALIANZA POR TACNA,11,150,9,10,0
220406,TACNA,CANDARAVE,CAMILACA,MUNICIPAL DISTRITAL,3335,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,3,150,9,10,0
220406,TACNA,CANDARAVE,CAMILACA,MUNICIPAL DISTRITAL,3335,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,13,150,9,10,0
220406,TACNA,CANDARAVE,CAMILACA,MUNICIPAL DISTRITAL,3335,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,4,150,9,10,0
220205,TACNA,TARATA,HEROES ALBARRACIN,MUNICIPAL DISTRITAL,3338,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,48,162,5,2,0
220205,TACNA,TARATA,HEROES ALBARRACIN,MUNICIPAL DISTRITAL,3338,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,2046,ALIANZA POR TACNA,31,162,5,2,0
220205,TACNA,TARATA,HEROES ALBARRACIN,MUNICIPAL DISTRITAL,3338,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23720000,RESURGIMIENTO PERUANO,59,162,5,2,0
220205,TACNA,TARATA,HEROES ALBARRACIN,MUNICIPAL DISTRITAL,3338,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,16,162,5,2,0
220206,TACNA,TARATA,ESTIQUE,MUNICIPAL DISTRITAL,3343,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,35,119,12,0,0
220206,TACNA,TARATA,ESTIQUE,MUNICIPAL DISTRITAL,3343,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,2046,ALIANZA POR TACNA,43,119,12,0,0
220206,TACNA,TARATA,ESTIQUE,MUNICIPAL DISTRITAL,3343,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,4,119,12,0,0
220206,TACNA,TARATA,ESTIQUE,MUNICIPAL DISTRITAL,3343,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,18,119,12,0,0
220207,TACNA,TARATA,ESTIQUE PAMPA,MUNICIPAL DISTRITAL,3347,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,55,159,17,1,0
220207,TACNA,TARATA,ESTIQUE PAMPA,MUNICIPAL DISTRITAL,3347,CONTABILIZADAS NORMALES,2,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,36,159,17,1,0
220207,TACNA,TARATA,ESTIQUE PAMPA,MUNICIPAL DISTRITAL,3347,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,43,159,17,1,0
220404,TACNA,CANDARAVE,HUANUARA,MUNICIPAL DISTRITAL,3351,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,19,130,11,5,0
220404,TACNA,CANDARAVE,HUANUARA,MUNICIPAL DISTRITAL,3351,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,2046,ALIANZA POR TACNA,26,130,11,5,0
220404,TACNA,CANDARAVE,HUANUARA,MUNICIPAL DISTRITAL,3351,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,8,130,11,5,0
220404,TACNA,CANDARAVE,HUANUARA,MUNICIPAL DISTRITAL,3351,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,53,130,11,5,0
220404,TACNA,CANDARAVE,HUANUARA,MUNICIPAL DISTRITAL,3351,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,0,130,11,5,0
220405,TACNA,CANDARAVE,QUILAHUANI,MUNICIPAL DISTRITAL,3355,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1953,CONTIGO TACNA,32,234,28,6,0
220405,TACNA,CANDARAVE,QUILAHUANI,MUNICIPAL DISTRITAL,3355,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,70,234,28,6,0
220405,TACNA,CANDARAVE,QUILAHUANI,MUNICIPAL DISTRITAL,3355,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2046,ALIANZA POR TACNA,42,234,28,6,0
220405,TACNA,CANDARAVE,QUILAHUANI,MUNICIPAL DISTRITAL,3355,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,23,234,28,6,0
220405,TACNA,CANDARAVE,QUILAHUANI,MUNICIPAL DISTRITAL,3355,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23860000,PERU POSIBLE,9,234,28,6,0
220211,TACNA,TARATA,SUSAPAYA,MUNICIPAL DISTRITAL,3363,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1953,CONTIGO TACNA,28,248,20,9,0
220211,TACNA,TARATA,SUSAPAYA,MUNICIPAL DISTRITAL,3363,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,55,248,20,9,0
220211,TACNA,TARATA,SUSAPAYA,MUNICIPAL DISTRITAL,3363,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2046,ALIANZA POR TACNA,42,248,20,9,0
220211,TACNA,TARATA,SUSAPAYA,MUNICIPAL DISTRITAL,3363,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,14,248,20,9,0
220211,TACNA,TARATA,SUSAPAYA,MUNICIPAL DISTRITAL,3363,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23720000,RESURGIMIENTO PERUANO,18,248,20,9,0
220211,TACNA,TARATA,SUSAPAYA,MUNICIPAL DISTRITAL,3363,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,40,248,20,9,0
220211,TACNA,TARATA,SUSAPAYA,MUNICIPAL DISTRITAL,3363,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,3,248,20,9,0
220212,TACNA,TARATA,TARUCACHI,MUNICIPAL DISTRITAL,3370,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,2046,ALIANZA POR TACNA,43,203,18,4,0
220212,TACNA,TARATA,TARUCACHI,MUNICIPAL DISTRITAL,3370,CONTABILIZADAS NORMALES,2,LISTA INDEPENDIENTE,23720000,RESURGIMIENTO PERUANO,62,203,18,4,0
220212,TACNA,TARATA,TARUCACHI,MUNICIPAL DISTRITAL,3370,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,26,203,18,4,0
220212,TACNA,TARATA,TARUCACHI,MUNICIPAL DISTRITAL,3370,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,34,203,18,4,0
220212,TACNA,TARATA,TARUCACHI,MUNICIPAL DISTRITAL,3370,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,6,203,18,4,0
220213,TACNA,TARATA,TICACO,MUNICIPAL DISTRITAL,3376,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1984,MOVIMIENTO INDEPENDIENTE REGIONAL TACNA UNIDA,6,205,13,14,0
220213,TACNA,TARATA,TICACO,MUNICIPAL DISTRITAL,3376,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,2046,ALIANZA POR TACNA,30,205,13,14,0
220213,TACNA,TARATA,TICACO,MUNICIPAL DISTRITAL,3376,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,10,205,13,14,0
220213,TACNA,TARATA,TICACO,MUNICIPAL DISTRITAL,3376,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23710000,PARTIDO JUSTICIA NACIONAL,3,205,13,14,0
220213,TACNA,TARATA,TICACO,MUNICIPAL DISTRITAL,3376,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23720000,RESURGIMIENTO PERUANO,58,205,13,14,0
220213,TACNA,TARATA,TICACO,MUNICIPAL DISTRITAL,3376,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,27,205,13,14,0
220213,TACNA,TARATA,TICACO,MUNICIPAL DISTRITAL,3376,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23890000,PARTIDO RECONSTRUCCION DEMOCRATICA,12,205,13,14,0
220213,TACNA,TARATA,TICACO,MUNICIPAL DISTRITAL,3376,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,12,205,13,14,0
210102,SAN MARTIN,MOYOBAMBA,CALZADA,MUNICIPAL DISTRITAL,4041,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1849,NUEVA AMAZONIA,34,250,22,5,0
