UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_ELECCION,MESA,ESTADO_MESA,UBICACION_EN_CEDULA,TIPO_AGRUPACION,CODIGO_AGRUPACION,AGRUPACION_POLITICA,VOTOS_OBTENIDOS,ELECTORES_HABILES,VOTOS_BLANCOS,VOTOS_NULOS,VOTOS_IMPUG
90207,HUANUCO,AMBO,SAN RAFAEL,MUNICIPAL DISTRITAL,113274,ACTA ELECTORAL NORMAL,10,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,47,274,14,17,0
90207,HUANUCO,AMBO,SAN RAFAEL,MUNICIPAL DISTRITAL,113274,ACTA ELECTORAL NORMAL,11,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,2,274,14,17,0
90208,HUANUCO,AMBO,TOMAY-KICHWA,MUNICIPAL DISTRITAL,113288,ACTA ELECTORAL NORMAL,1,REGIONAL,43,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,5,283,16,15,0
90208,HUANUCO,AMBO,TOMAY-KICHWA,MUNICIPAL DISTRITAL,113288,ACTA ELECTORAL NORMAL,2,REGIONAL,52,MOVIMIENTO INTEGRACION DESCENTRALISTA,8,283,16,15,0
90208,HUANUCO,AMBO,TOMAY-KICHWA,MUNICIPAL DISTRITAL,113288,ACTA ELECTORAL NORMAL,3,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,84,283,16,15,0
90208,HUANUCO,AMBO,TOMAY-KICHWA,MUNICIPAL DISTRITAL,113288,ACTA ELECTORAL NORMAL,4,REGIONAL,144,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,17,283,16,15,0
90208,HUANUCO,AMBO,TOMAY-KICHWA,MUNICIPAL DISTRITAL,113288,ACTA ELECTORAL NORMAL,5,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,82,283,16,15,0
90208,HUANUCO,AMBO,TOMAY-KICHWA,MUNICIPAL DISTRITAL,113288,ACTA ELECTORAL NORMAL,6,NACIONAL,23510000,ACCION POPULAR,5,283,16,15,0
90208,HUANUCO,AMBO,TOMAY-KICHWA,MUNICIPAL DISTRITAL,113288,ACTA ELECTORAL NORMAL,7,NACIONAL,23800000,FUERZA POPULAR,2,283,16,15,0
91002,HUANUCO,LAURICOCHA,BAÑOS,MUNICIPAL DISTRITAL,113523,ACTA ELECTORAL NORMAL,1,REGIONAL,52,MOVIMIENTO INTEGRACION DESCENTRALISTA,40,262,20,14,0
91002,HUANUCO,LAURICOCHA,BAÑOS,MUNICIPAL DISTRITAL,113523,ACTA ELECTORAL NORMAL,2,REGIONAL,43,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,20,262,20,14,0
91002,HUANUCO,LAURICOCHA,BAÑOS,MUNICIPAL DISTRITAL,113523,ACTA ELECTORAL NORMAL,3,REGIONAL,63,AUTENTICO REGIONAL,3,262,20,14,0
91002,HUANUCO,LAURICOCHA,BAÑOS,MUNICIPAL DISTRITAL,113523,ACTA ELECTORAL NORMAL,4,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,35,262,20,14,0
91002,HUANUCO,LAURICOCHA,BAÑOS,MUNICIPAL DISTRITAL,113523,ACTA ELECTORAL NORMAL,5,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,45,262,20,14,0
91002,HUANUCO,LAURICOCHA,BAÑOS,MUNICIPAL DISTRITAL,113523,ACTA ELECTORAL NORMAL,6,NACIONAL,23510000,ACCION POPULAR,14,262,20,14,0
91002,HUANUCO,LAURICOCHA,BAÑOS,MUNICIPAL DISTRITAL,113523,ACTA ELECTORAL NORMAL,7,NACIONAL,23800000,FUERZA POPULAR,16,262,20,14,0
91007,HUANUCO,LAURICOCHA,JIVIA,MUNICIPAL DISTRITAL,113530,ACTA ELECTORAL NORMAL,1,REGIONAL,52,MOVIMIENTO INTEGRACION DESCENTRALISTA,60,263,6,15,0
91007,HUANUCO,LAURICOCHA,JIVIA,MUNICIPAL DISTRITAL,113530,ACTA ELECTORAL NORMAL,2,REGIONAL,128,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,4,263,6,15,0
91007,HUANUCO,LAURICOCHA,JIVIA,MUNICIPAL DISTRITAL,113530,ACTA ELECTORAL NORMAL,3,REGIONAL,63,AUTENTICO REGIONAL,41,263,6,15,0
91007,HUANUCO,LAURICOCHA,JIVIA,MUNICIPAL DISTRITAL,113530,ACTA ELECTORAL NORMAL,4,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,15,263,6,15,0
91007,HUANUCO,LAURICOCHA,JIVIA,MUNICIPAL DISTRITAL,113530,ACTA ELECTORAL NORMAL,5,NACIONAL,23800000,FUERZA POPULAR,9,263,6,15,0
91007,HUANUCO,LAURICOCHA,JIVIA,MUNICIPAL DISTRITAL,113530,ACTA ELECTORAL NORMAL,6,REGIONAL,43,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,1,263,6,15,0
91007,HUANUCO,LAURICOCHA,JIVIA,MUNICIPAL DISTRITAL,113530,ACTA ELECTORAL NORMAL,7,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,48,263,6,15,0
91007,HUANUCO,LAURICOCHA,JIVIA,MUNICIPAL DISTRITAL,113530,ACTA ELECTORAL NORMAL,8,NACIONAL,23510000,ACCION POPULAR,1,263,6,15,0
91007,HUANUCO,LAURICOCHA,JIVIA,MUNICIPAL DISTRITAL,113530,ACTA ELECTORAL NORMAL,9,NACIONAL,23760000,UNION POR EL PERU,23,263,6,15,0
91103,HUANUCO,YAROWILCA,CAHUAC,MUNICIPAL DISTRITAL,113532,ACTA ELECTORAL NORMAL,1,REGIONAL,52,MOVIMIENTO INTEGRACION DESCENTRALISTA,13,263,25,19,0
91103,HUANUCO,YAROWILCA,CAHUAC,MUNICIPAL DISTRITAL,113532,ACTA ELECTORAL NORMAL,2,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,47,263,25,19,0
91103,HUANUCO,YAROWILCA,CAHUAC,MUNICIPAL DISTRITAL,113532,ACTA ELECTORAL NORMAL,3,NACIONAL,23760000,UNION POR EL PERU,2,263,25,19,0
91103,HUANUCO,YAROWILCA,CAHUAC,MUNICIPAL DISTRITAL,113532,ACTA ELECTORAL NORMAL,4,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,33,263,25,19,0
91103,HUANUCO,YAROWILCA,CAHUAC,MUNICIPAL DISTRITAL,113532,ACTA ELECTORAL NORMAL,5,NACIONAL,23800000,FUERZA POPULAR,35,263,25,19,0
91103,HUANUCO,YAROWILCA,CAHUAC,MUNICIPAL DISTRITAL,113532,ACTA ELECTORAL NORMAL,6,REGIONAL,43,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,35,263,25,19,0
91103,HUANUCO,YAROWILCA,CAHUAC,MUNICIPAL DISTRITAL,113532,ACTA ELECTORAL NORMAL,7,REGIONAL,128,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,12,263,25,19,0
91102,HUANUCO,YAROWILCA,APARICIO POMARES,MUNICIPAL DISTRITAL,113562,ACTA ELECTORAL NORMAL,1,NACIONAL,23800000,FUERZA POPULAR,4,262,24,25,0
91102,HUANUCO,YAROWILCA,APARICIO POMARES,MUNICIPAL DISTRITAL,113562,ACTA ELECTORAL NORMAL,2,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,31,262,24,25,0
91102,HUANUCO,YAROWILCA,APARICIO POMARES,MUNICIPAL DISTRITAL,113562,ACTA ELECTORAL NORMAL,3,NACIONAL,23760000,UNION POR EL PERU,23,262,24,25,0
91102,HUANUCO,YAROWILCA,APARICIO POMARES,MUNICIPAL DISTRITAL,113562,ACTA ELECTORAL NORMAL,4,REGIONAL,144,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,11,262,24,25,0
91102,HUANUCO,YAROWILCA,APARICIO POMARES,MUNICIPAL DISTRITAL,113562,ACTA ELECTORAL NORMAL,5,REGIONAL,43,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,30,262,24,25,0
91102,HUANUCO,YAROWILCA,APARICIO POMARES,MUNICIPAL DISTRITAL,113562,ACTA ELECTORAL NORMAL,6,REGIONAL,52,MOVIMIENTO INTEGRACION DESCENTRALISTA,39,262,24,25,0
91102,HUANUCO,YAROWILCA,APARICIO POMARES,MUNICIPAL DISTRITAL,113562,ACTA ELECTORAL NORMAL,7,REGIONAL,128,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,1,262,24,25,0
91102,HUANUCO,YAROWILCA,APARICIO POMARES,MUNICIPAL DISTRITAL,113562,ACTA ELECTORAL NORMAL,8,REGIONAL,63,AUTENTICO REGIONAL,0,262,24,25,0
91102,HUANUCO,YAROWILCA,APARICIO POMARES,MUNICIPAL DISTRITAL,113562,ACTA ELECTORAL NORMAL,9,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,27,262,24,25,0
90307,HUANUCO,DOS DE MAYO,CHUQUIS,MUNICIPAL DISTRITAL,113574,ACTA ELECTORAL NORMAL,1,REGIONAL,43,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,9,272,27,19,0
90307,HUANUCO,DOS DE MAYO,CHUQUIS,MUNICIPAL DISTRITAL,113574,ACTA ELECTORAL NORMAL,2,REGIONAL,128,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,3,272,27,19,0
90307,HUANUCO,DOS DE MAYO,CHUQUIS,MUNICIPAL DISTRITAL,113574,ACTA ELECTORAL NORMAL,3,REGIONAL,52,MOVIMIENTO INTEGRACION DESCENTRALISTA,37,272,27,19,0
90307,HUANUCO,DOS DE MAYO,CHUQUIS,MUNICIPAL DISTRITAL,113574,ACTA ELECTORAL NORMAL,4,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,37,272,27,19,0
90307,HUANUCO,DOS DE MAYO,CHUQUIS,MUNICIPAL DISTRITAL,113574,ACTA ELECTORAL NORMAL,5,REGIONAL,169,CUENTA CONMIGO,3,272,27,19,0
90307,HUANUCO,DOS DE MAYO,CHUQUIS,MUNICIPAL DISTRITAL,113574,ACTA ELECTORAL NORMAL,6,NACIONAL,23760000,UNION POR EL PERU,22,272,27,19,0
90307,HUANUCO,DOS DE MAYO,CHUQUIS,MUNICIPAL DISTRITAL,113574,ACTA ELECTORAL NORMAL,7,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,35,272,27,19,0
90307,HUANUCO,DOS DE MAYO,CHUQUIS,MUNICIPAL DISTRITAL,113574,ACTA ELECTORAL NORMAL,8,NACIONAL,23510000,ACCION POPULAR,26,272,27,19,0
90307,HUANUCO,DOS DE MAYO,CHUQUIS,MUNICIPAL DISTRITAL,113574,ACTA ELECTORAL NORMAL,9,NACIONAL,23800000,FUERZA POPULAR,13,272,27,19,0
90307,HUANUCO,DOS DE MAYO,CHUQUIS,MUNICIPAL DISTRITAL,113574,ACTA ELECTORAL NORMAL,10,REGIONAL,144,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,10,272,27,19,0
91105,HUANUCO,YAROWILCA,JACAS CHICO,MUNICIPAL DISTRITAL,113597,ACTA ELECTORAL NORMAL,1,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,1,261,24,14,0
91105,HUANUCO,YAROWILCA,JACAS CHICO,MUNICIPAL DISTRITAL,113597,ACTA ELECTORAL NORMAL,2,REGIONAL,43,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,44,261,24,14,0
91105,HUANUCO,YAROWILCA,JACAS CHICO,MUNICIPAL DISTRITAL,113597,ACTA ELECTORAL NORMAL,3,REGIONAL,63,AUTENTICO REGIONAL,8,261,24,14,0
91105,HUANUCO,YAROWILCA,JACAS CHICO,MUNICIPAL DISTRITAL,113597,ACTA ELECTORAL NORMAL,4,REGIONAL,128,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,8,261,24,14,0
91105,HUANUCO,YAROWILCA,JACAS CHICO,MUNICIPAL DISTRITAL,113597,ACTA ELECTORAL NORMAL,5,REGIONAL,52,MOVIMIENTO INTEGRACION DESCENTRALISTA,11,261,24,14,0
91105,HUANUCO,YAROWILCA,JACAS CHICO,MUNICIPAL DISTRITAL,113597,ACTA ELECTORAL NORMAL,6,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,9,261,24,14,0
91105,HUANUCO,YAROWILCA,JACAS CHICO,MUNICIPAL DISTRITAL,113597,ACTA ELECTORAL NORMAL,7,REGIONAL,144,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,4,261,24,14,0
91105,HUANUCO,YAROWILCA,JACAS CHICO,MUNICIPAL DISTRITAL,113597,ACTA ELECTORAL NORMAL,8,NACIONAL,23800000,FUERZA POPULAR,13,261,24,14,0
91105,HUANUCO,YAROWILCA,JACAS CHICO,MUNICIPAL DISTRITAL,113597,ACTA ELECTORAL NORMAL,9,NACIONAL,24190000,RESTAURACION NACIONAL,22,261,24,14,0
91105,HUANUCO,YAROWILCA,JACAS CHICO,MUNICIPAL DISTRITAL,113597,ACTA ELECTORAL NORMAL,10,REGIONAL,169,CUENTA CONMIGO,10,261,24,14,0
91105,HUANUCO,YAROWILCA,JACAS CHICO,MUNICIPAL DISTRITAL,113597,ACTA ELECTORAL NORMAL,11,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,29,261,24,14,0
91105,HUANUCO,YAROWILCA,JACAS CHICO,MUNICIPAL DISTRITAL,113597,ACTA ELECTORAL NORMAL,12,NACIONAL,23760000,UNION POR EL PERU,23,261,24,14,0
91106,HUANUCO,YAROWILCA,OBAS,MUNICIPAL DISTRITAL,113623,ACTA ELECTORAL NORMAL,1,NACIONAL,23800000,FUERZA POPULAR,1,294,39,16,0
91106,HUANUCO,YAROWILCA,OBAS,MUNICIPAL DISTRITAL,113623,ACTA ELECTORAL NORMAL,2,NACIONAL,23510000,ACCION POPULAR,4,294,39,16,0
91106,HUANUCO,YAROWILCA,OBAS,MUNICIPAL DISTRITAL,113623,ACTA ELECTORAL NORMAL,3,NACIONAL,23930000,PARTIDO HUMANISTA PERUANO,0,294,39,16,0
91106,HUANUCO,YAROWILCA,OBAS,MUNICIPAL DISTRITAL,113623,ACTA ELECTORAL NORMAL,4,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,18,294,39,16,0
91106,HUANUCO,YAROWILCA,OBAS,MUNICIPAL DISTRITAL,113623,ACTA ELECTORAL NORMAL,5,NACIONAL,23760000,UNION POR EL PERU,5,294,39,16,0
91106,HUANUCO,YAROWILCA,OBAS,MUNICIPAL DISTRITAL,113623,ACTA ELECTORAL NORMAL,6,NACIONAL,23750000,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",1,294,39,16,0
91106,HUANUCO,YAROWILCA,OBAS,MUNICIPAL DISTRITAL,113623,ACTA ELECTORAL NORMAL,7,REGIONAL,144,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,5,294,39,16,0
91106,HUANUCO,YAROWILCA,OBAS,MUNICIPAL DISTRITAL,113623,ACTA ELECTORAL NORMAL,8,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,14,294,39,16,0
91106,HUANUCO,YAROWILCA,OBAS,MUNICIPAL DISTRITAL,113623,ACTA ELECTORAL NORMAL,9,REGIONAL,52,MOVIMIENTO INTEGRACION DESCENTRALISTA,44,294,39,16,0
91106,HUANUCO,YAROWILCA,OBAS,MUNICIPAL DISTRITAL,113623,ACTA ELECTORAL NORMAL,10,REGIONAL,128,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,12,294,39,16,0
91106,HUANUCO,YAROWILCA,OBAS,MUNICIPAL DISTRITAL,113623,ACTA ELECTORAL NORMAL,11,REGIONAL,63,AUTENTICO REGIONAL,7,294,39,16,0
91106,HUANUCO,YAROWILCA,OBAS,MUNICIPAL DISTRITAL,113623,ACTA ELECTORAL NORMAL,12,REGIONAL,43,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,75,294,39,16,0
91106,HUANUCO,YAROWILCA,OBAS,MUNICIPAL DISTRITAL,113623,ACTA ELECTORAL NORMAL,13,REGIONAL,169,CUENTA CONMIGO,1,294,39,16,0
90314,HUANUCO,DOS DE MAYO,PACHAS,MUNICIPAL DISTRITAL,113640,ACTA ELECTORAL NORMAL,1,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,10,285,16,18,0
90314,HUANUCO,DOS DE MAYO,PACHAS,MUNICIPAL DISTRITAL,113640,ACTA ELECTORAL NORMAL,2,NACIONAL,23760000,UNION POR EL PERU,69,285,16,18,0
90314,HUANUCO,DOS DE MAYO,PACHAS,MUNICIPAL DISTRITAL,113640,ACTA ELECTORAL NORMAL,3,REGIONAL,144,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,95,285,16,18,0
90314,HUANUCO,DOS DE MAYO,PACHAS,MUNICIPAL DISTRITAL,113640,ACTA ELECTORAL NORMAL,4,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,10,285,16,18,0
90314,HUANUCO,DOS DE MAYO,PACHAS,MUNICIPAL DISTRITAL,113640,ACTA ELECTORAL NORMAL,5,REGIONAL,52,MOVIMIENTO INTEGRACION DESCENTRALISTA,9,285,16,18,0
90314,HUANUCO,DOS DE MAYO,PACHAS,MUNICIPAL DISTRITAL,113640,ACTA ELECTORAL NORMAL,6,NACIONAL,23510000,ACCION POPULAR,2,285,16,18,0
91004,HUANUCO,LAURICOCHA,QUEROPALCA,MUNICIPAL DISTRITAL,113659,ACTA ELECTORAL NORMAL,1,NACIONAL,23760000,UNION POR EL PERU,10,284,11,9,0
91004,HUANUCO,LAURICOCHA,QUEROPALCA,MUNICIPAL DISTRITAL,113659,ACTA ELECTORAL NORMAL,2,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,39,284,11,9,0
91004,HUANUCO,LAURICOCHA,QUEROPALCA,MUNICIPAL DISTRITAL,113659,ACTA ELECTORAL NORMAL,3,NACIONAL,23510000,ACCION POPULAR,25,284,11,9,0
91004,HUANUCO,LAURICOCHA,QUEROPALCA,MUNICIPAL DISTRITAL,113659,ACTA ELECTORAL NORMAL,4,REGIONAL,43,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,15,284,11,9,0
91004,HUANUCO,LAURICOCHA,QUEROPALCA,MUNICIPAL DISTRITAL,113659,ACTA ELECTORAL NORMAL,5,REGIONAL,63,AUTENTICO REGIONAL,46,284,11,9,0
91004,HUANUCO,LAURICOCHA,QUEROPALCA,MUNICIPAL DISTRITAL,113659,ACTA ELECTORAL NORMAL,6,REGIONAL,52,MOVIMIENTO INTEGRACION DESCENTRALISTA,25,284,11,9,0
91004,HUANUCO,LAURICOCHA,QUEROPALCA,MUNICIPAL DISTRITAL,113659,ACTA ELECTORAL NORMAL,7,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,51,284,11,9,0
91006,HUANUCO,LAURICOCHA,RONDOS,MUNICIPAL DISTRITAL,113660,ACTA ELECTORAL NORMAL,1,REGIONAL,128,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,12,298,15,22,0
91006,HUANUCO,LAURICOCHA,RONDOS,MUNICIPAL DISTRITAL,113660,ACTA ELECTORAL NORMAL,2,REGIONAL,63,AUTENTICO REGIONAL,18,298,15,22,0
91006,HUANUCO,LAURICOCHA,RONDOS,MUNICIPAL DISTRITAL,113660,ACTA ELECTORAL NORMAL,3,REGIONAL,43,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,56,298,15,22,0
91006,HUANUCO,LAURICOCHA,RONDOS,MUNICIPAL DISTRITAL,113660,ACTA ELECTORAL NORMAL,4,REGIONAL,52,MOVIMIENTO INTEGRACION DESCENTRALISTA,45,298,15,22,0
91006,HUANUCO,LAURICOCHA,RONDOS,MUNICIPAL DISTRITAL,113660,ACTA ELECTORAL NORMAL,5,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,50,298,15,22,0
91006,HUANUCO,LAURICOCHA,RONDOS,MUNICIPAL DISTRITAL,113660,ACTA ELECTORAL NORMAL,6,NACIONAL,23800000,FUERZA POPULAR,3,298,15,22,0
91006,HUANUCO,LAURICOCHA,RONDOS,MUNICIPAL DISTRITAL,113660,ACTA ELECTORAL NORMAL,7,NACIONAL,23510000,ACCION POPULAR,7,298,15,22,0
91006,HUANUCO,LAURICOCHA,RONDOS,MUNICIPAL DISTRITAL,113660,ACTA ELECTORAL NORMAL,8,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,5,298,15,22,0
91006,HUANUCO,LAURICOCHA,RONDOS,MUNICIPAL DISTRITAL,113660,ACTA ELECTORAL NORMAL,9,REGIONAL,169,CUENTA CONMIGO,9,298,15,22,0
91006,HUANUCO,LAURICOCHA,RONDOS,MUNICIPAL DISTRITAL,113660,ACTA ELECTORAL NORMAL,10,REGIONAL,144,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,0,298,15,22,0
91006,HUANUCO,LAURICOCHA,RONDOS,MUNICIPAL DISTRITAL,113660,ACTA ELECTORAL NORMAL,11,NACIONAL,23760000,UNION POR EL PERU,11,298,15,22,0
90316,HUANUCO,DOS DE MAYO,QUIVILLA,MUNICIPAL DISTRITAL,113661,ACTA ELECTORAL NORMAL,1,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,80,280,23,8,0
90316,HUANUCO,DOS DE MAYO,QUIVILLA,MUNICIPAL DISTRITAL,113661,ACTA ELECTORAL NORMAL,2,REGIONAL,52,MOVIMIENTO INTEGRACION DESCENTRALISTA,105,280,23,8,0
90316,HUANUCO,DOS DE MAYO,QUIVILLA,MUNICIPAL DISTRITAL,113661,ACTA ELECTORAL NORMAL,3,NACIONAL,23760000,UNION POR EL PERU,9,280,23,8,0
90317,HUANUCO,DOS DE MAYO,RIPAN,MUNICIPAL DISTRITAL,113673,ACTA ELECTORAL NORMAL,1,REGIONAL,144,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,31,267,18,20,0
90317,HUANUCO,DOS DE MAYO,RIPAN,MUNICIPAL DISTRITAL,113673,ACTA ELECTORAL NORMAL,2,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,48,267,18,20,0
90317,HUANUCO,DOS DE MAYO,RIPAN,MUNICIPAL DISTRITAL,113673,ACTA ELECTORAL NORMAL,3,NACIONAL,23760000,UNION POR EL PERU,4,267,18,20,0
90317,HUANUCO,DOS DE MAYO,RIPAN,MUNICIPAL DISTRITAL,113673,ACTA ELECTORAL NORMAL,4,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,30,267,18,20,0
90317,HUANUCO,DOS DE MAYO,RIPAN,MUNICIPAL DISTRITAL,113673,ACTA ELECTORAL NORMAL,5,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,4,267,18,20,0
90317,HUANUCO,DOS DE MAYO,RIPAN,MUNICIPAL DISTRITAL,113673,ACTA ELECTORAL NORMAL,6,NACIONAL,23510000,ACCION POPULAR,4,267,18,20,0
90317,HUANUCO,DOS DE MAYO,RIPAN,MUNICIPAL DISTRITAL,113673,ACTA ELECTORAL NORMAL,7,NACIONAL,23800000,FUERZA POPULAR,7,267,18,20,0
90317,HUANUCO,DOS DE MAYO,RIPAN,MUNICIPAL DISTRITAL,113673,ACTA ELECTORAL NORMAL,8,REGIONAL,169,CUENTA CONMIGO,3,267,18,20,0
90317,HUANUCO,DOS DE MAYO,RIPAN,MUNICIPAL DISTRITAL,113673,ACTA ELECTORAL NORMAL,9,REGIONAL,43,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,4,267,18,20,0
90317,HUANUCO,DOS DE MAYO,RIPAN,MUNICIPAL DISTRITAL,113673,ACTA ELECTORAL NORMAL,10,REGIONAL,128,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,3,267,18,20,0
90317,HUANUCO,DOS DE MAYO,RIPAN,MUNICIPAL DISTRITAL,113673,ACTA ELECTORAL NORMAL,11,REGIONAL,52,MOVIMIENTO INTEGRACION DESCENTRALISTA,39,267,18,20,0
91003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MUNICIPAL DISTRITAL,113698,ACTA ELECTORAL NORMAL,1,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,42,275,7,17,0
91003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MUNICIPAL DISTRITAL,113698,ACTA ELECTORAL NORMAL,2,NACIONAL,23510000,ACCION POPULAR,6,275,7,17,0
91003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MUNICIPAL DISTRITAL,113698,ACTA ELECTORAL NORMAL,3,REGIONAL,43,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,25,275,7,17,0
91003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MUNICIPAL DISTRITAL,113698,ACTA ELECTORAL NORMAL,4,REGIONAL,63,AUTENTICO REGIONAL,18,275,7,17,0
91003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MUNICIPAL DISTRITAL,113698,ACTA ELECTORAL NORMAL,5,REGIONAL,128,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,24,275,7,17,0
91003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MUNICIPAL DISTRITAL,113698,ACTA ELECTORAL NORMAL,6,NACIONAL,23760000,UNION POR EL PERU,7,275,7,17,0
91003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MUNICIPAL DISTRITAL,113698,ACTA ELECTORAL NORMAL,7,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,65,275,7,17,0
91003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MUNICIPAL DISTRITAL,113698,ACTA ELECTORAL NORMAL,8,REGIONAL,52,MOVIMIENTO INTEGRACION DESCENTRALISTA,24,275,7,17,0
90321,HUANUCO,DOS DE MAYO,SHUNQUI,MUNICIPAL DISTRITAL,113710,ACTA ELECTORAL NORMAL,1,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,16,248,22,7,0
90321,HUANUCO,DOS DE MAYO,SHUNQUI,MUNICIPAL DISTRITAL,113710,ACTA ELECTORAL NORMAL,2,NACIONAL,23760000,UNION POR EL PERU,76,248,22,7,0
90321,HUANUCO,DOS DE MAYO,SHUNQUI,MUNICIPAL DISTRITAL,113710,ACTA ELECTORAL NORMAL,3,REGIONAL,144,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,6,248,22,7,0
90321,HUANUCO,DOS DE MAYO,SHUNQUI,MUNICIPAL DISTRITAL,113710,ACTA ELECTORAL NORMAL,4,REGIONAL,147,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,34,248,22,7,0
